purchase,coupon,loyalty,age,months
26792.0,0,-0.99,37.9,21
37245.0,1,0.051,42.7,24
51771.0,1,0.005,47.0,16
50155.0,0,0.357,38.4,19
35560.0,0,-0.436,46.0,23
42363.0,1,-0.284,31.2,21
39024.0,0,0.218,61.8,20
29082.0,0,-0.699,35.7,22
31982.0,0,-0.847,40.6,36
46051.0,1,-0.557,55.5,20
37200.0,0,0.006,61.4,16
57168.0,1,-0.153,48.3,21
38383.0,1,-0.487,43.2,27
49594.0,1,-0.257,48.5,20
38653.0,0,-0.053,15.3,32
50492.0,0,0.322,38.6,25
59386.0,0,0.364,52.0,19
43381.0,0,-1.308,36.8,30
57262.0,1,0.982,55.2,30
33131.0,0,-1.626,52.5,27
56180.0,0,0.548,38.1,27
30783.0,0,-0.721,43.8,23
70102.0,0,0.58,46.1,28
56287.0,0,1.065,52.1,23
11437.0,0,-1.912,36.7,30
43651.0,0,0.6,21.8,17
53572.0,0,0.267,40.1,26
60011.0,1,-0.48,66.3,26
48464.0,1,0.377,30.3,27
54723.0,1,-0.512,41.7,24
51663.0,0,0.108,35.8,32
36356.0,1,-1.074,42.9,23
48797.0,1,0.779,61.0,22
47516.0,0,0.582,52.8,21
58232.0,1,0.736,24.2,27
35689.0,0,-0.675,37.9,35
56978.0,0,1.842,39.3,21
66560.0,0,1.98,38.4,26
48959.0,1,-0.102,35.4,17
34831.0,0,-0.435,28.2,27
53693.0,1,-0.426,24.9,33
42212.0,0,0.678,36.5,20
52572.0,0,1.023,42.8,24
43634.0,1,-0.768,35.7,33
17837.0,1,-2.06,36.6,23
64736.0,1,0.443,56.5,27
47226.0,1,-0.057,35.9,25
53733.0,1,0.158,44.7,26
53374.0,0,0.506,45.1,17
24504.0,0,-1.137,32.2,27
43758.0,0,0.048,54.0,17
41280.0,1,-0.318,25.4,26
46691.0,0,0.36,32.2,30
55883.0,1,1.21,39.8,29
52376.0,1,-0.02,50.0,21
44629.0,1,-0.887,52.6,22
64903.0,1,1.232,29.4,26
51490.0,0,0.689,36.4,23
47157.0,1,-0.232,24.3,35
11212.0,0,-1.846,26.4,22
28435.0,0,-0.913,54.6,27
47585.0,0,0.113,43.3,20
48297.0,1,0.519,44.6,19
39611.0,1,-0.567,28.8,14
62151.0,1,0.403,39.9,22
55307.0,1,-0.677,16.6,16
37803.0,0,-0.465,40.2,29
37974.0,0,0.496,41.9,20
44454.0,0,-0.314,56.0,19
52152.0,0,0.099,39.4,24
41635.0,0,0.838,41.1,19
55301.0,0,1.094,46.2,20
46930.0,1,-0.638,62.5,19
42852.0,0,-0.3,51.4,24
37998.0,1,-1.38,49.1,24
26656.0,1,-1.361,33.5,21
40853.0,0,0.251,39.5,22
25232.0,0,-0.574,36.4,21
11010.0,0,-1.915,28.5,26
66782.0,1,0.481,46.0,20
57146.0,1,-0.896,34.1,19
41573.0,0,-0.367,43.1,28
58961.0,1,0.366,30.0,33
55998.0,1,0.346,41.3,26
53269.0,0,-0.111,20.2,25
20221.0,0,-2.055,37.9,15
58091.0,1,0.514,52.9,27
33562.0,1,-0.652,34.6,31
25400.0,0,-1.477,31.0,26
25378.0,0,-2.271,40.9,20
56519.0,1,1.271,32.9,17
41868.0,0,0.088,36.1,23
31809.0,0,0.058,43.2,18
51930.0,1,0.558,34.5,32
41878.0,0,-0.132,32.7,13
38521.0,0,-1.536,18.4,22
54999.0,1,0.629,23.3,31
63603.0,1,0.952,29.5,23
48548.0,1,0.466,41.8,29
60517.0,0,1.49,43.1,24
71880.0,0,1.86,41.4,15
38926.0,0,-0.851,34.1,20
40015.0,1,-0.495,39.7,19
70967.0,1,0.839,39.3,31
51231.0,0,0.128,54.1,29
37840.0,1,0.163,37.8,20
64951.0,1,0.888,30.7,24
64313.0,1,0.694,35.2,32
35144.0,0,-0.49,44.0,22
53430.0,0,0.078,45.3,24
35870.0,0,-0.76,30.7,22
39610.0,0,-0.242,45.4,22
20061.0,0,-1.159,33.1,25
25826.0,1,-2.013,56.6,20
33951.0,0,-0.543,37.8,28
38150.0,1,-0.637,34.4,29
51526.0,0,0.851,18.2,23
61912.0,0,1.532,53.3,20
44941.0,0,-0.017,30.4,23
51776.0,0,0.431,40.1,21
36984.0,1,-0.677,34.7,28
33663.0,0,-0.967,16.7,21
42857.0,1,-0.324,38.5,31
36044.0,1,-0.324,34.4,18
57867.0,1,0.259,36.1,20
46522.0,0,0.077,32.2,19
67542.0,1,1.623,34.5,39
53606.0,1,-0.251,49.5,24
32780.0,0,-1.685,40.9,20
59047.0,1,0.087,46.8,15
43913.0,0,-0.693,33.6,26
41744.0,0,0.172,35.3,19
54331.0,1,1.094,30.1,16
34035.0,1,-0.673,41.6,31
47417.0,1,-0.106,35.3,25
56216.0,1,0.487,33.9,34
34780.0,0,-0.975,35.1,30
29808.0,0,0.187,30.6,27
50967.0,0,0.517,47.2,28
58447.0,0,0.785,28.0,25
62204.0,1,1.07,52.0,17
55385.0,0,0.528,40.4,21
56274.0,1,0.366,51.3,21
37794.0,1,-1.416,59.6,28
29561.0,0,-2.703,43.2,10
31762.0,0,-0.988,44.6,27
61020.0,0,1.399,40.2,20
49566.0,0,0.095,45.5,27
16932.0,1,-2.274,50.2,24
34719.0,1,-0.442,39.4,35
51543.0,0,0.341,40.9,35
26253.0,1,-1.87,35.5,31
54333.0,1,0.554,29.1,25
41604.0,0,-1.164,51.0,25
59238.0,1,1.023,48.1,20
49768.0,1,0.013,53.2,21
91055.0,1,3.078,27.9,26
45530.0,1,-1.346,42.8,30
60929.0,1,0.268,44.7,26
26013.0,0,-1.487,52.4,20
61831.0,1,1.136,43.0,34
40885.0,0,0.113,35.6,25
47128.0,0,0.91,41.5,28
62531.0,0,0.093,52.7,20
27325.0,1,-1.179,36.8,21
52587.0,0,-0.659,41.0,27
32049.0,1,-1.244,40.0,22
36000.0,1,-1.052,42.8,24
44519.0,0,0.137,45.0,21
53324.0,1,1.062,30.7,22
59015.0,1,0.851,60.2,24
49318.0,0,0.507,30.2,19
30579.0,0,-0.57,30.2,18
55654.0,0,0.503,39.6,20
30628.0,0,-0.86,50.2,14
53336.0,0,0.2,51.6,28
55489.0,0,0.83,59.8,21
38056.0,0,-0.192,41.9,21
38341.0,0,-0.474,33.3,19
45720.0,1,-0.437,28.8,23
44145.0,1,0.607,34.9,26
34557.0,1,-0.315,42.6,24
31024.0,0,-1.424,38.5,25
20852.0,1,-0.419,16.5,30
39084.0,0,-1.067,37.8,21
49997.0,1,1.491,42.6,31
56470.0,0,0.007,30.0,30
29054.0,1,-1.474,30.4,27
58099.0,1,0.259,27.7,30
51506.0,0,0.712,48.9,22
43599.0,1,0.373,55.5,33
36347.0,1,-0.364,48.7,27
53361.0,0,0.143,32.6,28
50362.0,0,0.273,33.7,26
63588.0,0,0.995,56.6,26
57175.0,1,0.357,59.7,20
88877.0,1,2.255,50.7,31
43766.0,0,-0.219,38.0,24
76048.0,1,1.519,22.9,24
48541.0,0,0.013,45.3,19
22243.0,0,-1.703,53.5,20
35414.0,1,-1.174,38.5,26
32493.0,0,-1.816,30.4,20
19757.0,0,-1.716,40.9,30
61289.0,1,1.193,40.9,29
43089.0,0,-0.66,34.9,20
47502.0,1,0.596,35.7,33
45435.0,1,-0.891,18.4,27
44588.0,0,-0.016,37.0,29
31332.0,0,-1.053,20.2,32
66601.0,1,0.858,30.9,23
38281.0,0,-0.257,30.2,20
40590.0,0,-0.454,36.8,27
62943.0,1,-0.166,47.8,18
66205.0,0,2.163,29.2,26
53233.0,0,0.442,40.1,22
50375.0,0,0.829,25.0,16
27400.0,1,-1.24,37.6,26
42717.0,1,-0.65,35.6,27
57313.0,1,0.29,33.6,20
26501.0,1,-1.853,31.2,26
60003.0,0,1.327,29.2,26
56922.0,1,0.266,20.3,26
62625.0,1,-0.021,23.7,29
49642.0,1,-0.201,20.3,37
48995.0,1,-0.237,42.7,19
38987.0,1,-0.507,28.6,24
66225.0,0,1.382,47.4,16
65765.0,1,0.681,44.6,19
67899.0,0,1.234,36.0,17
37998.0,1,-0.306,50.1,26
31534.0,0,-0.88,34.9,26
55047.0,1,1.348,19.4,25
38696.0,0,-1.216,32.1,28
43988.0,1,-0.611,38.1,16
58713.0,1,0.704,36.9,27
81901.0,1,1.076,25.3,31
24231.0,0,-1.314,44.9,18
37423.0,1,-0.277,31.5,27
42019.0,0,0.023,49.0,26
54522.0,1,-0.137,40.3,20
36857.0,1,-0.86,52.8,21
64368.0,1,0.668,47.8,19
31571.0,0,-0.528,34.8,24
41498.0,1,-0.244,51.7,31
23175.0,1,-2.245,36.0,24
35776.0,1,-0.114,41.5,20
18850.0,1,-1.937,50.4,21
69626.0,0,0.698,40.8,28
64519.0,1,0.485,49.2,21
44139.0,0,-0.512,48.3,26
37892.0,1,0.156,44.9,21
41413.0,1,0.103,34.0,18
37846.0,1,-0.152,22.9,21
27776.0,0,0.354,30.7,21
38982.0,0,-0.129,30.8,25
38250.0,0,-0.48,52.0,21
46895.0,1,-0.796,39.5,25
57078.0,1,1.661,41.5,21
47450.0,0,0.187,36.0,28
66672.0,1,-0.026,23.2,26
51385.0,1,0.713,32.4,16
30584.0,0,-0.392,43.2,27
45997.0,1,-0.386,50.5,19
59981.0,0,0.656,56.1,25
48579.0,1,1.017,49.0,24
55238.0,0,0.661,52.2,36
37645.0,0,-1.479,34.8,31
46141.0,1,0.051,48.5,26
51112.0,1,-0.029,46.5,34
52244.0,0,0.445,26.7,26
33435.0,0,-0.885,39.5,30
38404.0,0,-1.049,38.4,27
51108.0,1,-0.122,53.3,24
36412.0,0,-0.889,39.6,25
26325.0,1,-1.065,24.6,34
45063.0,0,-0.076,39.0,18
68057.0,0,0.912,61.3,27
51907.0,0,0.127,25.2,18
52243.0,1,1.1,37.8,29
40296.0,1,-0.996,42.5,25
41638.0,0,0.693,38.7,24
54606.0,1,-0.02,43.0,22
22645.0,0,-0.879,28.3,22
45243.0,1,-0.424,34.1,26
30903.0,1,-0.86,34.9,17
33150.0,1,-0.223,40.9,23
40519.0,1,-0.749,30.1,25
80266.0,0,1.237,23.4,24
31966.0,1,-0.365,47.3,26
35775.0,0,-1.417,51.8,28
38399.0,0,-0.203,45.7,34
57873.0,1,0.372,40.7,33
30500.0,1,-0.324,47.5,25
44904.0,0,0.841,36.6,32
27386.0,0,-0.91,43.0,18
41674.0,0,-0.855,27.6,28
78612.0,0,1.596,24.4,18
40756.0,1,-0.005,34.0,23
56415.0,0,0.526,39.2,23
50544.0,1,0.48,42.2,19
53440.0,0,0.56,44.2,32
49848.0,0,0.033,26.3,19
42584.0,0,-0.197,44.1,25
57165.0,1,1.06,49.8,31
48366.0,1,-0.493,35.4,17
56403.0,1,0.105,31.9,24
54858.0,0,0.667,30.4,21
40099.0,1,-0.398,42.3,28
26816.0,0,-1.52,26.8,17
52571.0,1,0.445,49.7,23
76544.0,1,1.056,41.8,21
47110.0,0,0.244,33.9,20
23925.0,1,-1.658,43.6,19
45308.0,0,0.624,47.5,23
86339.0,0,1.93,35.4,16
28269.0,0,-1.527,27.1,28
6145.0,1,-2.673,34.2,30
43743.0,1,-0.247,30.2,27
33857.0,1,0.07,43.9,23
57042.0,0,0.764,43.7,31
67666.0,0,0.8,53.3,24
44091.0,0,0.088,39.3,19
45488.0,1,0.529,44.1,30
46747.0,1,0.327,21.0,34
48818.0,1,0.12,23.7,24
52303.0,1,-0.058,24.6,21
40943.0,0,-0.152,7.5,25
57571.0,0,0.688,40.2,29
30253.0,1,0.396,15.3,25
55195.0,0,-0.42,57.3,28
59398.0,0,1.071,21.9,24
36642.0,0,-0.712,36.3,24
53526.0,0,-0.227,36.2,21
44746.0,0,0.131,50.5,18
14230.0,0,-1.862,31.0,26
45350.0,1,-0.37,40.2,18
59658.0,1,0.836,34.2,24
53874.0,1,0.796,40.7,18
27887.0,0,-1.167,35.7,28
24240.0,1,-0.811,22.4,23
17058.0,0,-1.052,31.6,32
42507.0,1,-0.23,31.4,28
48876.0,1,-0.063,44.0,19
25681.0,0,-1.557,22.3,24
65097.0,1,0.31,57.1,25
45756.0,0,0.07,28.1,25
36856.0,0,-0.071,40.2,19
42606.0,0,-0.657,40.9,21
44522.0,0,-0.179,40.1,24
12743.0,1,-1.736,25.2,25
44807.0,1,0.226,42.9,24
43776.0,0,0.206,22.2,25
68721.0,0,-0.103,34.8,25
23892.0,0,-1.151,34.1,15
71291.0,1,1.243,26.8,24
69179.0,0,1.103,48.0,27
13880.0,1,-1.827,17.3,25
51555.0,1,0.404,48.0,26
51852.0,0,0.149,32.7,22
14261.0,0,-2.504,23.4,16
42549.0,0,0.505,40.8,30
51932.0,1,0.635,40.4,19
64717.0,1,0.703,26.6,21
50922.0,0,0.158,36.5,19
49583.0,1,-0.635,54.9,19
36104.0,1,-0.498,36.9,27
62344.0,1,0.5,35.6,16
57897.0,1,1.143,63.3,24
39327.0,0,-0.475,39.0,27
55992.0,1,-0.269,39.7,30
47929.0,0,0.681,39.7,24
18709.0,1,-2.095,32.6,25
66069.0,1,0.438,26.4,31
52688.0,0,-0.222,43.7,26
26096.0,0,-2.133,44.4,30
59008.0,1,0.754,35.3,26
33644.0,1,-0.887,26.4,25
50617.0,0,0.775,34.1,17
61840.0,1,1.344,42.0,22
9618.0,0,-1.208,47.9,20
26867.0,1,-1.162,27.1,20
40292.0,0,-0.006,34.2,15
28505.0,1,-1.698,40.8,20
56933.0,0,0.716,42.2,23
44190.0,1,0.189,38.8,28
53985.0,0,0.963,35.1,28
20585.0,0,-1.775,47.4,24
57888.0,1,0.205,43.6,20
50938.0,0,0.461,25.5,24
28679.0,0,-1.74,69.2,27
53054.0,1,0.88,49.1,16
14510.0,0,-1.33,28.8,18
48514.0,1,0.189,34.8,22
25637.0,1,-1.268,21.8,24
46139.0,0,0.781,28.6,15
59852.0,0,1.676,27.7,22
29922.0,0,0.077,33.9,20
55667.0,0,0.05,48.5,23
67054.0,1,1.288,39.6,31
31768.0,1,-0.413,35.6,15
34953.0,0,0.074,38.8,24
54459.0,0,0.826,33.2,21
46270.0,0,0.442,40.6,24
68107.0,0,1.567,46.0,23
53486.0,0,1.205,57.1,33
56956.0,0,1.917,38.0,20
44470.0,1,0.031,27.7,27
54056.0,0,1.146,45.9,22
25476.0,1,-0.738,28.0,20
60163.0,0,0.947,27.9,26
82552.0,1,1.78,39.3,27
54861.0,0,2.366,50.6,17
31126.0,0,-1.144,27.6,22
31702.0,0,-0.087,52.7,18
46399.0,1,0.778,35.5,22
39637.0,0,-0.772,47.1,25
59317.0,0,0.622,35.1,27
47532.0,1,0.615,33.0,29
35365.0,1,-0.385,43.4,25
37429.0,0,-0.434,30.0,23
43336.0,0,-0.81,33.8,19
44916.0,0,0.39,48.9,29
65694.0,1,1.33,39.6,24
52187.0,0,0.376,41.4,26
67001.0,0,2.803,20.2,21
26324.0,0,-1.354,34.1,27
43955.0,1,-0.473,33.3,27
51261.0,1,0.751,34.4,23
34349.0,1,-1.023,62.0,27
48431.0,1,0.434,29.6,15
52844.0,0,0.89,28.2,30
54019.0,0,0.269,34.5,21
48969.0,0,-0.126,33.4,31
43221.0,0,1.014,14.6,23
47204.0,0,0.503,30.5,35
72312.0,0,0.803,46.1,25
56952.0,1,0.629,42.9,22
40077.0,1,-0.563,42.9,25
43644.0,1,-0.984,38.0,25
42126.0,1,-0.278,37.0,29
46917.0,0,0.268,28.3,26
24532.0,0,-0.094,40.0,15
59934.0,1,1.019,52.9,28
50883.0,0,0.342,34.4,23
58167.0,0,1.041,45.5,21
54957.0,0,0.205,52.9,24
38238.0,1,-0.616,28.1,21
63334.0,0,0.915,41.1,26
44119.0,0,0.576,35.2,27
40925.0,0,-0.739,35.3,20
62564.0,0,-0.317,30.9,30
74376.0,0,2.823,39.5,20
-6843.0,0,-3.238,29.6,18
70193.0,0,1.188,25.5,28
37819.0,0,0.134,51.8,19
50624.0,0,0.008,37.6,27
35609.0,0,-0.22,25.0,23
46063.0,1,-0.433,39.0,30
69784.0,1,2.394,50.4,24
43332.0,0,-0.37,48.3,33
37929.0,0,-0.236,43.1,25
49412.0,1,0.85,32.1,29
58181.0,1,0.436,54.7,19
35382.0,0,-0.119,44.2,21
41913.0,0,-0.226,39.9,21
47520.0,0,-1.259,42.9,25
58337.0,0,1.118,36.7,21
17924.0,0,-0.993,47.1,21
14266.0,1,-2.344,30.1,11
58532.0,0,1.08,39.3,37
36224.0,0,0.785,37.1,24
51155.0,0,0.379,27.2,22
41481.0,1,-0.474,43.4,24
51312.0,0,1.215,32.7,28
28552.0,1,-1.032,35.8,22
30107.0,0,-2.129,54.7,30
46851.0,0,0.194,41.3,22
55591.0,0,0.83,46.5,29
52474.0,0,0.646,32.4,22
71919.0,0,2.087,47.1,26
60098.0,1,0.854,27.7,25
35680.0,0,-0.196,32.0,25
48031.0,1,-0.163,35.4,22
52590.0,0,0.911,49.1,22
45657.0,1,-0.034,32.9,21
39536.0,1,-0.107,39.1,30
35059.0,1,-1.723,43.8,25
28442.0,0,-0.283,20.5,23
28952.0,0,-1.262,57.7,25
47878.0,0,0.256,48.2,31
40457.0,0,0.156,29.9,24
56006.0,1,0.73,32.6,23
59173.0,0,1.798,50.4,19
52898.0,0,-0.156,48.7,24
82064.0,0,1.456,42.2,32
-471.0,0,-1.102,28.7,23
60998.0,1,0.178,50.0,35
66029.0,0,0.97,52.7,31
70639.0,0,1.966,23.9,23
37292.0,1,-1.075,38.5,28
42986.0,0,-0.234,53.4,32
42772.0,0,0.162,27.5,26
46327.0,1,-0.079,37.2,16
46876.0,1,-0.929,48.0,16
42519.0,1,-1.606,26.9,34
31945.0,1,-1.201,40.0,17
47062.0,1,-0.061,18.1,25
44116.0,1,-1.317,47.5,26
72168.0,0,1.788,53.6,24
59287.0,1,1.244,40.1,25
23084.0,0,-1.88,39.2,28
41254.0,1,-0.473,39.8,19
67769.0,1,1.34,42.6,25
61148.0,1,1.464,33.7,20
51799.0,1,1.132,41.5,17
13711.0,0,-1.408,45.6,18
47727.0,0,-0.348,40.7,24
52588.0,0,1.293,44.3,30
48038.0,1,0.121,38.4,15
38699.0,1,-0.437,45.8,23
61512.0,0,0.521,30.4,17
51071.0,0,1.0,35.6,16
61903.0,0,0.156,38.9,23
48541.0,1,0.262,58.6,29
73866.0,1,1.089,55.7,24
55969.0,1,-0.545,31.9,22
35072.0,1,-0.895,38.6,31
58959.0,1,0.78,35.7,32
24880.0,0,-1.18,29.6,28
42803.0,0,0.512,32.2,17
24904.0,1,-0.713,46.8,16
45303.0,0,0.854,22.8,21
37033.0,1,-1.173,49.6,24
53988.0,1,1.148,32.4,20
41242.0,0,0.299,39.9,27
31764.0,0,-0.29,38.5,16
45645.0,1,-0.847,33.5,18
34311.0,0,-0.141,43.5,18
33390.0,0,-0.91,33.8,22
24515.0,0,-1.185,39.5,20
80562.0,0,1.086,57.7,19
55109.0,1,0.607,33.3,15
58856.0,0,1.242,51.3,27
20894.0,1,-1.34,26.3,28
39285.0,0,-1.935,60.7,29
32384.0,0,-1.573,15.2,31
56845.0,0,0.66,36.7,25
60057.0,1,0.815,19.2,26
37012.0,1,-1.844,36.9,28
59880.0,0,1.03,36.2,24
22320.0,0,-0.429,23.4,23
29609.0,1,-1.19,39.1,21
56079.0,1,-0.073,48.4,22
49465.0,0,0.573,41.5,24
38044.0,0,-0.21,33.5,29
50207.0,1,-0.172,49.2,24
33033.0,0,-0.839,53.8,33
39708.0,1,-1.418,29.6,29
46178.0,0,-0.375,42.3,26
25954.0,1,-1.625,26.3,28
52397.0,1,0.601,31.2,20
20780.0,1,-0.854,43.9,24
65598.0,0,1.311,44.5,34
19406.0,1,-1.59,47.5,27
53016.0,0,1.406,34.1,20
44939.0,1,-0.885,47.9,14
36813.0,1,-0.894,57.5,22
49933.0,1,0.292,43.8,13
61290.0,1,0.9,47.5,21
39360.0,1,-0.043,38.7,29
43198.0,0,-0.36,47.1,22
63943.0,0,1.995,56.9,27
57078.0,1,0.507,40.9,22
33190.0,0,-1.206,30.7,26
49512.0,1,-0.266,36.7,21
78818.0,1,1.693,43.2,21
50568.0,0,0.328,34.2,20
63821.0,0,0.825,57.9,26
69705.0,0,2.034,20.8,18
39548.0,1,-0.597,40.1,16
42582.0,0,0.373,41.2,19
41775.0,1,-0.67,47.7,23
49787.0,0,-0.008,48.5,23
44696.0,0,0.536,36.7,33
27956.0,1,-1.338,41.7,26
53412.0,1,0.144,31.0,24
61839.0,1,0.14,30.5,35
69732.0,1,1.054,39.8,26
28301.0,1,-0.597,37.7,24
20509.0,0,-1.278,42.6,22
56855.0,1,0.393,33.6,19
22471.0,0,-1.13,24.5,27
47074.0,1,0.179,46.9,23
45742.0,1,0.565,49.1,29
46770.0,1,-0.883,39.2,24
40196.0,0,-0.127,47.4,25
21313.0,0,-1.045,31.1,24
12273.0,0,-2.852,49.3,23
24162.0,0,-1.467,29.7,25
10230.0,1,-2.103,44.6,20
52731.0,0,0.006,40.3,16
26939.0,0,-1.084,50.8,27
48251.0,1,-0.157,45.9,21
47003.0,1,-0.062,47.5,19
59444.0,0,1.052,40.4,20
46478.0,1,-0.363,54.3,16
34267.0,0,-0.418,58.0,28
48111.0,0,0.492,33.1,26
58671.0,1,1.604,41.2,28
45615.0,0,-0.092,44.1,28
61923.0,1,0.328,42.5,26
46560.0,0,-0.207,31.0,29
26145.0,0,-0.717,35.8,20
17436.0,1,-1.561,32.6,22
58345.0,1,-0.094,30.0,27
53743.0,0,-0.283,35.5,17
41111.0,1,-0.263,42.4,23
84173.0,1,1.975,33.0,18
34751.0,1,-0.35,25.5,23
51451.0,1,0.319,34.1,24
44804.0,1,-0.362,33.9,27
50935.0,1,1.171,39.8,26
58970.0,1,-0.302,51.1,26
80766.0,0,1.854,49.8,17
22427.0,1,-0.274,10.2,30
64600.0,1,0.768,72.7,22
58174.0,0,1.011,55.4,24
58333.0,1,-0.247,27.4,21
55767.0,0,0.848,42.2,19
39047.0,0,0.055,29.2,20
39338.0,0,-0.769,61.1,18
42554.0,1,-0.682,28.3,32
47831.0,1,0.325,49.0,18
85243.0,0,1.782,38.7,21
30042.0,1,-0.5,45.9,27
60186.0,1,0.538,40.0,18
34684.0,1,-0.816,25.1,20
35716.0,1,0.249,20.8,27
56475.0,0,-1.316,38.3,20
39826.0,0,-0.798,37.3,30
44370.0,1,-0.015,33.1,21
31782.0,1,-0.759,51.2,15
47243.0,0,-0.279,38.2,22
68575.0,1,1.004,32.7,23
39496.0,0,-0.133,58.8,24
47298.0,0,-0.727,40.3,30
26516.0,0,-1.245,35.4,22
46183.0,0,-0.541,32.3,19
56803.0,1,1.147,32.4,27
36879.0,0,-0.088,28.9,23
46159.0,0,-0.153,29.4,19
48900.0,0,0.717,29.2,25
41445.0,0,0.833,26.0,22
52131.0,1,1.0,24.8,29
49969.0,0,-0.365,41.2,15
37724.0,0,-0.924,19.6,28
43108.0,1,-1.678,38.8,26
29953.0,0,-0.693,48.9,21
39443.0,0,-0.379,32.3,22
59849.0,0,0.724,37.7,28
53875.0,1,0.313,50.7,32
58715.0,1,-0.575,44.7,24
50764.0,0,0.878,27.8,17
37325.0,0,-1.267,37.3,22
32101.0,1,-1.061,35.7,24
38305.0,0,-1.186,49.7,23
29751.0,0,-1.102,58.0,22
40709.0,0,-0.264,32.0,25
37550.0,0,-0.857,45.4,22
46522.0,0,-0.771,46.8,31
80347.0,1,1.33,44.9,24
27202.0,1,-1.477,18.0,22
32294.0,1,-1.044,26.7,25
41508.0,0,-0.25,28.3,16
56834.0,0,0.433,28.9,32
50678.0,1,0.476,24.0,24
38529.0,1,-0.277,44.8,11
48835.0,0,-0.379,40.7,37
37023.0,0,-0.278,35.7,24
54694.0,1,0.733,11.9,27
33963.0,1,-0.933,46.3,22
8934.0,1,-2.364,19.5,28
44353.0,1,0.174,43.8,27
34799.0,1,-1.182,33.5,24
46713.0,0,-0.071,44.9,36
55222.0,0,1.379,32.9,28
57855.0,0,0.087,39.9,21
81299.0,1,1.826,30.2,25
30058.0,0,-1.603,45.1,23
34907.0,0,0.228,44.5,24
48650.0,1,0.379,38.3,27
63605.0,1,0.82,54.3,24
45494.0,1,-0.74,31.6,25
42906.0,0,0.151,5.3,33
50289.0,1,0.113,62.6,24
43999.0,0,0.081,62.7,24
22026.0,0,-1.382,44.7,16
21878.0,1,-1.733,29.9,28
55559.0,0,0.534,35.6,17
40628.0,1,0.341,13.5,29
50962.0,1,0.032,24.2,20
40818.0,1,0.634,31.1,24
52288.0,0,1.078,36.9,23
27197.0,1,-1.165,31.7,23
58591.0,0,0.781,45.1,20
80399.0,1,1.492,42.6,25
63931.0,0,1.026,39.4,26
54198.0,0,0.596,28.7,22
42062.0,0,0.713,37.6,24
29955.0,1,-1.433,47.6,26
53240.0,0,-0.484,36.9,32
47145.0,0,1.039,50.0,26
60957.0,0,1.498,34.8,32
62096.0,1,0.479,44.4,19
36767.0,0,-0.435,26.4,24
42474.0,1,-0.116,25.8,20
60384.0,1,0.878,33.8,30
62455.0,1,2.047,55.3,22
53827.0,1,0.82,26.8,24
42209.0,0,-0.49,36.2,30
63358.0,1,0.658,42.2,22
58611.0,1,0.47,47.0,24
90858.0,0,2.437,43.7,25
52761.0,0,0.635,38.4,25
38770.0,1,0.076,37.4,28
39254.0,0,-0.035,46.9,13
36963.0,0,-1.188,55.8,21
52738.0,1,-1.012,52.4,27
45523.0,1,-0.435,30.5,21
30504.0,1,-0.768,24.9,21
58336.0,1,0.235,36.0,25
67408.0,0,0.144,49.1,23
54660.0,1,0.986,52.2,24
88542.0,1,1.561,36.5,27
43700.0,1,0.2,27.3,21
35275.0,0,-0.15,28.6,25
38208.0,1,-1.812,43.2,24
49973.0,1,0.427,35.0,22
51211.0,1,0.707,62.3,25
38875.0,0,-0.724,32.0,23
43091.0,0,-0.345,14.2,18
38355.0,0,-0.653,63.3,19
74095.0,0,1.106,51.3,19
40389.0,1,0.667,25.2,18
32504.0,0,1.263,26.2,21
21579.0,1,-1.16,23.7,27
79287.0,0,2.706,46.7,21
24427.0,0,-0.81,35.7,24
42042.0,0,-0.98,43.2,29
52198.0,0,0.232,23.7,20
39164.0,1,-0.513,33.3,18
66162.0,0,1.858,51.9,24
31343.0,1,-0.373,24.9,20
40084.0,1,-0.647,28.0,17
55655.0,0,1.013,51.5,24
44539.0,1,1.259,35.9,23
36772.0,1,-0.803,36.4,21
34987.0,1,-0.444,26.5,30
37143.0,1,-0.327,33.4,17
34576.0,0,-0.129,21.1,18
62526.0,1,1.743,56.4,16
83106.0,1,1.289,39.0,18
53135.0,0,1.096,41.3,21
72407.0,0,1.303,30.9,29
40684.0,0,0.045,27.7,23
63103.0,1,0.9,34.7,22
48350.0,0,-0.047,25.5,28
40449.0,1,-0.727,33.4,31
52991.0,1,1.69,28.0,16
18068.0,0,-1.735,42.3,29
35071.0,0,0.025,29.9,30
37626.0,1,-0.557,45.3,25
35076.0,0,-1.645,50.0,22
33367.0,0,-0.365,32.4,21
56479.0,1,0.083,33.8,32
56602.0,1,0.475,38.4,22
28313.0,1,-0.813,25.5,24
58046.0,1,0.765,42.4,24
42670.0,1,0.317,47.2,19
55240.0,1,0.82,18.1,21
20861.0,0,-1.918,44.0,34
47167.0,0,-0.446,35.7,22
43257.0,0,-0.611,31.1,20
38282.0,0,0.579,33.5,29
39555.0,0,-0.737,30.8,28
40747.0,0,-0.51,43.4,22
13251.0,1,-1.143,31.7,31
32187.0,1,-1.196,53.2,22
45174.0,0,-0.937,39.0,20
71727.0,1,0.96,48.7,25
39706.0,1,-1.068,28.7,25
24488.0,0,-2.442,34.9,22
38918.0,0,0.282,51.3,30
42303.0,0,-0.463,34.7,29
69862.0,0,0.541,30.2,21
44717.0,1,0.522,55.5,23
42643.0,1,-0.327,22.9,33
