purchase,coupon,loyalty,age,months
69228.0,1,2.556,30.2,31
68816.0,0,0.946,28.0,24
33255.0,0,-0.713,53.9,25
46240.0,0,-0.059,48.7,24
54275.0,0,0.677,28.0,21
51587.0,0,-0.344,29.5,25
56668.0,1,0.617,55.1,22
21035.0,1,-0.615,41.1,21
30884.0,0,-0.359,49.8,22
60317.0,0,-0.085,53.0,21
50162.0,0,-0.457,36.7,27
17199.0,0,-2.453,47.3,21
55835.0,0,0.021,26.5,33
46927.0,0,0.262,37.8,29
63953.0,1,0.476,46.1,21
39333.0,0,-0.994,51.9,23
33541.0,0,0.344,38.3,16
59776.0,1,0.216,43.5,25
19559.0,0,-1.769,29.8,25
17017.0,0,-2.202,47.3,24
57142.0,1,0.476,25.1,29
9919.0,0,-0.954,34.6,23
67182.0,1,1.002,36.7,17
66141.0,1,2.14,28.9,25
35756.0,0,-0.583,32.1,16
38859.0,0,-0.689,35.0,24
41713.0,0,-0.012,47.6,21
55517.0,0,0.675,44.4,22
42438.0,1,-1.136,41.5,36
65672.0,1,1.245,41.7,16
72961.0,1,0.991,42.0,34
59975.0,1,0.661,28.6,20
19716.0,1,-0.54,34.8,23
59727.0,0,0.916,35.8,29
67040.0,0,0.857,45.6,23
27726.0,0,-1.201,41.2,22
70581.0,1,2.09,43.5,34
42818.0,1,-0.301,26.4,33
60144.0,1,0.369,53.8,22
31022.0,0,-0.524,31.7,25
52565.0,1,0.385,28.2,17
64058.0,1,1.16,38.3,18
47616.0,1,-0.807,40.7,29
17729.0,0,-1.655,36.0,23
48130.0,0,-0.45,52.6,31
26044.0,1,-1.306,32.5,21
38202.0,1,-0.759,33.2,23
55394.0,0,-0.126,24.7,25
49858.0,0,-0.064,50.8,29
59895.0,1,1.291,34.3,28
19335.0,0,-1.015,33.9,15
39143.0,1,0.353,19.8,28
42863.0,1,-0.508,29.4,31
71693.0,0,1.365,32.5,30
65094.0,1,2.528,41.6,16
45186.0,0,0.303,46.9,26
67376.0,1,1.674,48.8,26
44118.0,0,-0.53,30.4,25
25471.0,0,-1.599,39.9,25
22706.0,0,-1.27,52.9,24
33513.0,0,-1.579,44.2,31
28501.0,0,-0.955,46.2,21
51449.0,0,-0.24,50.8,12
65130.0,1,1.15,43.6,29
49115.0,1,0.7,39.2,22
67981.0,0,0.464,63.4,15
35790.0,0,-0.424,23.7,31
42242.0,0,-0.722,40.7,22
48145.0,0,0.033,45.1,25
58223.0,1,0.138,39.7,25
37560.0,0,0.256,38.7,25
53157.0,0,0.372,34.8,22
47719.0,0,-0.118,49.6,19
26988.0,0,-1.925,20.8,37
23457.0,1,-1.115,27.3,31
35040.0,0,-0.826,24.7,25
68816.0,0,1.697,31.6,22
35484.0,0,-0.427,33.0,24
55717.0,1,0.675,42.0,30
66542.0,1,1.464,48.3,16
63323.0,0,0.333,30.2,22
43202.0,1,-0.393,38.8,30
36642.0,0,-0.293,59.1,30
37508.0,0,-1.022,46.2,23
50178.0,1,0.307,22.7,29
64313.0,0,1.128,45.9,28
60035.0,0,0.57,39.4,27
60586.0,1,0.771,39.1,26
49045.0,1,0.718,42.1,29
70006.0,1,2.004,46.9,16
33456.0,0,-0.634,41.5,19
45049.0,1,0.158,48.5,17
38360.0,0,0.705,42.1,30
72252.0,0,1.247,47.5,22
15577.0,1,-2.428,44.2,19
34061.0,0,-0.522,30.0,30
39779.0,0,-0.208,23.7,17
24365.0,0,-1.029,57.3,19
72194.0,1,0.847,30.0,17
51738.0,1,0.219,27.7,20
45490.0,0,-0.396,48.9,17
17801.0,0,-1.634,49.6,22
23438.0,0,-1.324,36.7,20
32220.0,0,-0.985,51.3,18
47290.0,1,0.455,33.2,34
32321.0,1,-1.219,34.7,19
15895.0,0,-2.069,24.9,24
29120.0,0,-1.453,58.9,25
27538.0,0,-0.592,39.7,25
75030.0,1,1.673,45.8,26
89634.0,1,2.502,22.7,23
44716.0,0,-0.481,43.5,33
52051.0,1,0.944,20.7,34
60887.0,1,1.401,32.0,20
67742.0,0,1.285,45.4,22
51419.0,0,-0.117,53.1,25
19422.0,0,-1.302,54.8,14
43484.0,1,-0.488,38.4,23
32586.0,0,-1.862,25.8,29
38713.0,0,0.239,42.6,17
44614.0,1,0.777,34.4,26
34720.0,1,-1.893,46.1,16
37666.0,0,-0.052,43.7,20
57004.0,0,0.292,56.4,33
58979.0,0,1.249,45.3,17
81909.0,1,1.379,37.6,34
59789.0,1,0.801,43.6,32
48577.0,0,-0.687,36.0,24
34682.0,0,-0.368,34.3,25
53764.0,1,1.204,33.1,26
37099.0,0,-0.606,36.5,21
44695.0,0,-0.042,32.7,24
66216.0,0,1.561,39.3,25
41259.0,1,0.128,24.0,19
30186.0,0,-1.375,34.1,23
54403.0,1,-0.296,44.6,24
55307.0,0,0.639,31.0,24
42003.0,1,-0.19,28.5,21
54944.0,1,1.161,56.6,27
61871.0,1,1.282,33.5,21
48060.0,0,-0.651,56.2,17
53233.0,1,-0.504,37.9,23
44292.0,0,-0.104,43.7,25
25971.0,0,-1.202,47.5,19
64558.0,1,0.378,32.3,29
49462.0,0,-0.18,30.8,18
52375.0,1,0.785,39.5,22
36984.0,1,-0.6,38.0,26
30497.0,0,-0.88,46.2,26
75506.0,1,1.838,33.9,25
39637.0,0,-0.879,32.1,22
49355.0,1,-0.586,41.0,28
24500.0,0,-0.732,31.2,30
47112.0,1,-0.305,29.4,28
36772.0,0,-0.916,41.5,21
44501.0,1,-0.045,34.6,26
41905.0,1,-0.705,25.3,30
44653.0,0,-0.417,47.2,21
59917.0,0,0.363,36.2,22
65053.0,1,0.702,16.1,30
64396.0,1,0.467,30.8,20
60815.0,0,-0.736,48.4,16
45115.0,0,0.397,38.4,20
41879.0,0,-0.12,31.6,26
41038.0,0,-0.106,40.5,25
20571.0,0,-1.722,31.6,23
53295.0,1,0.671,34.8,23
34872.0,0,-0.14,42.1,26
66175.0,1,1.706,28.7,20
52247.0,0,0.64,56.3,19
29850.0,0,-1.117,12.4,29
20615.0,0,-1.372,22.8,28
62256.0,1,1.151,47.2,22
37640.0,1,-0.875,41.6,23
60942.0,1,0.684,57.0,27
31345.0,1,-0.301,44.8,25
89794.0,1,2.104,49.6,30
47941.0,1,0.08,45.1,21
64113.0,1,1.516,36.5,20
51306.0,0,1.334,20.5,19
33939.0,0,-0.461,35.6,33
54686.0,1,-0.326,42.7,32
76557.0,1,1.49,40.9,25
43650.0,0,0.007,29.2,26
18071.0,0,-0.861,47.9,23
51517.0,1,1.214,34.2,18
77782.0,1,2.585,28.5,25
36739.0,0,-0.023,39.1,29
63810.0,1,1.418,37.8,15
37927.0,0,-0.14,26.7,24
70831.0,1,1.381,28.8,30
54584.0,0,-0.211,40.1,25
58739.0,1,1.364,56.0,20
49120.0,0,0.578,13.6,23
46837.0,0,-0.147,14.4,16
50894.0,1,0.276,31.3,19
32160.0,1,-0.501,34.0,24
47644.0,0,-1.083,46.3,23
34158.0,0,-1.011,22.2,24
51282.0,1,-0.009,41.1,28
31295.0,0,-1.007,41.7,31
48296.0,0,0.493,47.4,20
38762.0,1,0.587,32.2,15
56041.0,1,0.529,30.4,22
26959.0,0,-0.437,36.1,27
59491.0,0,0.118,33.2,24
51060.0,1,0.038,33.4,28
66416.0,0,1.387,33.5,22
33902.0,0,-0.742,45.7,24
45012.0,0,-0.319,36.0,20
36750.0,0,-0.167,36.6,20
47711.0,1,-0.076,44.6,17
46889.0,1,-0.682,35.9,18
32830.0,1,-0.561,40.9,29
64082.0,1,1.085,24.0,34
38073.0,0,-0.569,39.5,32
53431.0,0,0.987,39.1,26
76365.0,0,2.106,32.4,20
58046.0,1,1.349,33.3,27
2128.0,0,-1.738,30.5,16
62770.0,0,0.845,50.3,28
55072.0,0,0.55,37.4,36
48404.0,0,0.616,31.8,23
33754.0,0,-1.556,32.3,23
41136.0,0,0.83,29.2,29
28639.0,0,-1.019,40.8,31
57589.0,1,1.365,40.0,30
52211.0,1,1.141,30.6,21
74150.0,1,2.619,31.3,23
38911.0,0,-0.319,41.2,35
34412.0,0,-1.459,27.2,24
62366.0,1,1.114,52.9,20
52548.0,1,0.939,39.7,22
52639.0,1,-0.319,33.1,24
58767.0,1,1.425,40.9,30
60802.0,1,0.753,20.4,31
28456.0,0,-1.225,43.8,21
35845.0,0,-0.289,32.5,22
38923.0,0,-0.384,47.8,21
38823.0,0,-0.047,47.1,21
55955.0,0,0.254,30.6,25
41855.0,0,-0.634,52.8,18
48962.0,1,-0.136,35.4,23
61622.0,1,0.651,35.6,21
47235.0,0,-0.012,48.8,23
41732.0,0,-0.209,47.9,19
30124.0,0,-0.244,32.2,25
41149.0,1,-0.039,40.2,24
28381.0,0,-1.855,32.6,23
49805.0,0,0.221,29.3,25
26670.0,0,-0.968,31.7,29
57811.0,1,0.167,42.2,27
29706.0,0,-1.412,20.6,37
67431.0,1,0.983,40.7,25
56520.0,0,0.297,30.4,15
30261.0,0,-1.291,35.5,23
53399.0,1,0.298,50.4,33
42789.0,0,-0.699,42.6,25
52714.0,1,1.862,34.6,27
45662.0,1,0.552,55.8,24
30001.0,0,-0.736,22.7,35
35373.0,0,0.286,38.7,22
51167.0,1,0.029,47.6,21
79151.0,1,1.261,25.2,26
47189.0,0,0.42,42.9,21
62610.0,1,0.578,35.7,15
40075.0,1,-1.054,54.3,26
42014.0,1,0.858,46.8,19
74257.0,1,2.16,43.7,25
49809.0,0,0.703,23.4,27
43786.0,1,0.027,35.5,22
39559.0,0,0.231,54.5,22
22504.0,0,-0.886,46.1,22
59956.0,1,0.253,31.2,22
27449.0,1,-1.031,36.1,27
54149.0,1,0.112,20.5,24
43161.0,0,-0.32,39.3,25
38373.0,0,-0.763,28.3,26
51778.0,0,0.649,24.0,21
27604.0,0,-1.421,28.3,21
43143.0,1,0.028,45.7,26
32093.0,0,-1.256,22.8,29
61082.0,1,1.899,10.1,23
74174.0,1,2.044,59.1,27
59039.0,0,0.916,33.5,21
67918.0,1,1.967,33.5,17
58834.0,1,0.662,26.6,15
68507.0,0,0.612,49.4,31
50607.0,0,-0.357,44.8,22
41616.0,1,-0.827,45.5,21
43417.0,0,0.196,42.7,22
50252.0,1,-0.467,46.9,19
51253.0,0,-0.37,42.2,26
56665.0,0,0.797,36.3,26
56274.0,0,-0.06,48.1,26
26141.0,0,-1.494,40.4,24
31970.0,0,-0.15,32.6,24
28452.0,0,-0.697,41.5,22
33759.0,0,-0.229,19.0,21
31193.0,0,-1.032,39.5,23
60268.0,1,1.265,31.3,28
58738.0,0,1.968,23.2,16
42911.0,1,-1.047,43.7,31
57906.0,1,0.713,57.7,23
55873.0,1,0.663,50.5,28
43469.0,0,-1.01,44.1,25
49393.0,0,0.165,30.4,27
59946.0,0,1.475,24.0,23
62610.0,0,0.911,34.6,24
78772.0,1,1.682,31.2,22
32577.0,0,-1.108,40.3,28
36149.0,1,-0.685,55.2,22
46192.0,1,0.352,46.3,17
62221.0,1,0.414,41.6,27
51092.0,1,0.083,41.9,24
38346.0,0,-0.329,22.9,24
29181.0,0,-0.353,45.3,19
35359.0,0,-0.551,40.0,29
67432.0,0,0.506,30.8,36
10200.0,0,-2.705,37.4,25
72782.0,1,1.653,36.1,27
43333.0,1,-0.475,44.1,16
16767.0,0,-1.379,33.3,19
62325.0,1,0.595,49.3,28
28267.0,0,-1.355,38.6,21
35039.0,0,0.435,33.4,35
50437.0,0,-0.354,52.1,19
62263.0,1,0.638,36.6,28
57765.0,1,0.835,38.2,20
61471.0,1,1.34,27.7,30
33910.0,0,-0.451,49.9,16
56788.0,1,-0.248,37.9,26
36654.0,1,0.03,43.7,24
38416.0,0,-1.373,35.4,32
57279.0,0,0.634,41.0,22
45016.0,0,0.169,25.5,24
33600.0,0,-1.301,33.6,24
76849.0,1,1.249,25.5,33
78458.0,1,1.404,35.0,23
27577.0,1,-1.279,45.5,14
35704.0,1,0.61,33.1,22
49699.0,1,1.288,37.3,15
55940.0,1,0.876,40.1,24
27433.0,0,-0.945,54.7,18
34213.0,1,-1.362,46.2,21
44376.0,0,-0.081,21.9,29
36556.0,0,-0.462,51.4,19
48491.0,0,0.026,21.3,23
44008.0,0,-0.07,23.3,19
53287.0,1,0.56,40.1,30
35036.0,0,-0.529,53.5,29
50118.0,0,-0.13,30.1,23
85545.0,1,2.999,26.0,24
44926.0,0,-0.099,34.7,23
51079.0,1,0.766,39.5,18
53367.0,1,0.318,51.4,29
52383.0,0,0.246,38.7,16
34348.0,0,-0.884,34.0,35
61462.0,1,0.554,33.8,23
38082.0,1,-0.025,39.2,23
64813.0,0,0.844,42.6,32
65708.0,1,2.077,28.0,22
59536.0,1,0.21,36.0,22
62422.0,1,0.786,45.2,31
33042.0,0,-0.999,59.9,21
55012.0,1,0.141,42.6,13
74197.0,1,1.575,15.7,29
44301.0,1,-0.036,32.0,22
17439.0,0,-0.614,41.8,16
59046.0,1,0.23,34.4,19
50996.0,1,-0.162,49.5,23
49707.0,1,-0.218,35.2,28
54703.0,1,-0.35,43.1,25
74753.0,1,2.009,42.6,24
25382.0,0,-0.849,33.3,20
38145.0,1,-0.391,32.6,23
39283.0,1,-0.548,34.2,25
53140.0,0,1.262,26.9,21
59342.0,1,-0.257,38.2,32
67098.0,1,1.326,31.0,20
45287.0,0,0.188,37.8,26
42548.0,0,-0.002,27.2,23
33848.0,0,-1.439,53.7,21
71384.0,1,1.233,43.0,27
46256.0,1,0.562,51.5,25
50792.0,0,0.426,31.5,28
46787.0,0,-0.096,34.1,21
40790.0,1,-0.395,42.6,28
16508.0,0,-1.247,41.2,19
57212.0,0,0.967,40.9,24
42728.0,0,0.29,45.8,20
39566.0,0,-0.338,42.8,20
33131.0,1,-0.609,49.2,12
49353.0,1,0.137,32.6,31
42454.0,0,-0.07,47.8,19
69895.0,1,1.664,2.9,23
69600.0,1,0.795,41.1,22
27294.0,0,-0.575,35.3,22
34343.0,0,-1.084,33.0,25
42481.0,1,-0.214,37.7,35
24100.0,0,-0.89,36.9,25
36465.0,0,0.098,41.6,17
48885.0,0,0.426,27.8,24
59618.0,1,0.659,31.9,21
37828.0,1,0.439,41.6,25
41587.0,0,-0.167,32.7,24
60189.0,1,0.625,33.6,22
42370.0,0,-0.864,43.0,27
47539.0,0,-0.053,39.8,21
51311.0,0,0.839,32.3,23
67206.0,1,0.315,30.1,17
30305.0,1,-1.244,43.1,30
43026.0,0,-1.127,45.4,21
17575.0,0,-1.587,44.0,20
55399.0,1,1.833,43.0,29
38490.0,0,-1.52,35.0,24
43542.0,1,-0.108,29.8,22
53641.0,1,1.867,37.1,20
52312.0,0,1.108,36.2,27
69640.0,1,1.349,31.6,26
40232.0,1,-0.467,40.2,20
47218.0,1,0.771,66.3,15
82437.0,1,3.078,32.8,19
46391.0,0,-0.003,34.3,20
52180.0,1,0.447,44.8,21
46952.0,0,-0.282,30.6,21
55589.0,0,0.021,33.6,33
49603.0,0,0.408,33.4,24
56376.0,1,1.421,37.1,25
31475.0,0,-0.865,45.8,23
25193.0,0,-1.393,42.9,27
42451.0,0,0.061,23.6,23
60469.0,1,0.241,34.5,22
59225.0,0,1.447,27.9,25
57445.0,1,0.754,40.8,24
62279.0,1,-0.588,32.8,31
51778.0,0,0.603,48.2,22
60174.0,1,1.153,56.7,22
52652.0,1,0.323,34.7,28
45194.0,1,-0.303,39.6,32
55106.0,0,0.713,45.2,19
49793.0,1,-0.318,30.9,31
22798.0,1,-1.831,23.2,20
61212.0,1,1.367,42.4,28
36174.0,0,-1.254,40.7,22
42371.0,0,-0.3,19.1,24
53302.0,0,-0.282,36.8,28
41482.0,0,-0.302,32.5,22
53284.0,1,-0.252,31.2,27
41187.0,0,-1.408,37.8,23
73004.0,0,0.557,23.2,19
40675.0,0,0.058,23.7,30
46780.0,0,0.07,49.7,25
60931.0,0,1.102,43.6,24
53306.0,1,1.129,36.6,26
65829.0,1,1.368,38.5,30
81832.0,1,1.879,40.4,30
43469.0,1,0.481,37.8,30
24182.0,0,-1.51,60.6,22
41451.0,1,0.241,31.8,17
45072.0,1,0.041,43.4,29
36545.0,0,0.097,26.2,24
32042.0,0,-0.572,43.6,18
46777.0,0,-0.861,54.8,18
43436.0,1,0.824,37.0,13
43825.0,1,0.998,30.0,17
27757.0,0,-1.09,21.6,23
53984.0,0,0.568,48.6,27
47272.0,0,-0.141,30.8,22
33756.0,0,-0.36,39.7,27
50898.0,0,0.712,44.5,21
55859.0,0,-0.024,28.3,26
39230.0,1,-0.527,38.3,24
51644.0,0,0.083,50.9,32
14865.0,0,-1.97,29.4,32
26195.0,0,-0.567,34.8,21
36947.0,0,-0.415,38.0,26
34208.0,0,-1.374,21.8,27
45186.0,1,0.2,33.5,26
41730.0,0,0.29,46.5,18
36897.0,0,-0.582,57.6,22
56935.0,0,-0.152,28.5,27
56392.0,0,0.69,38.4,26
62589.0,0,1.076,41.3,27
41977.0,0,-0.745,34.9,24
51856.0,1,0.354,31.8,15
59941.0,0,1.051,35.7,24
43933.0,0,-0.018,33.5,25
29901.0,0,-0.76,29.6,28
34823.0,0,-0.756,35.5,23
46301.0,1,-0.313,36.5,16
32149.0,0,-1.025,15.5,15
58499.0,0,2.02,39.1,25
54973.0,1,-0.564,35.9,26
51664.0,1,0.384,38.5,25
37995.0,1,0.188,18.2,21
63913.0,1,0.641,57.3,24
30416.0,0,-0.382,37.9,22
34457.0,0,-1.296,21.9,23
80674.0,1,1.64,48.4,21
35521.0,0,-0.078,44.1,25
37242.0,0,0.117,32.5,21
54954.0,0,0.2,50.0,26
49727.0,1,1.262,43.3,31
57350.0,1,0.769,28.0,31
53504.0,0,1.174,31.3,21
43302.0,0,0.823,42.0,19
59213.0,1,0.154,54.1,22
48793.0,1,0.255,33.5,27
41385.0,1,-0.742,51.7,27
26159.0,0,-1.937,39.6,20
42698.0,0,-0.238,30.8,25
22226.0,0,-1.071,51.0,21
70059.0,1,2.589,29.1,19
84534.0,1,1.56,36.0,22
42409.0,0,1.172,17.0,23
35436.0,1,-0.549,34.6,18
67018.0,1,2.06,46.0,21
24119.0,0,-1.703,25.5,28
33341.0,0,-1.207,22.8,14
45528.0,1,-0.779,53.3,26
33201.0,0,-0.956,44.3,23
51483.0,1,0.134,30.6,21
49152.0,0,0.195,37.2,27
79148.0,1,1.912,57.0,28
60298.0,0,0.999,26.3,25
60079.0,1,1.222,47.6,22
46606.0,1,0.42,43.4,18
40208.0,0,-0.146,41.6,24
46609.0,0,-0.685,37.2,19
23919.0,0,-1.508,45.7,27
45710.0,0,-0.868,28.8,21
35253.0,1,-0.379,38.9,24
58830.0,1,0.764,51.5,25
20231.0,0,-1.685,36.4,28
29047.0,0,-1.365,39.5,25
43603.0,0,0.221,46.9,25
24970.0,0,-1.047,21.7,24
42920.0,0,0.337,17.2,25
32150.0,0,-0.41,51.8,31
41820.0,0,-0.75,41.2,18
34000.0,0,-1.332,42.9,22
50999.0,1,-0.092,33.7,29
46304.0,0,-0.727,38.7,24
49704.0,0,-0.612,45.9,16
43318.0,1,-0.636,37.2,26
38200.0,0,0.188,32.5,31
57227.0,0,0.149,29.1,38
30203.0,0,-1.713,23.0,21
35616.0,1,-0.16,13.8,17
57386.0,1,0.399,33.9,22
52658.0,1,1.039,33.4,34
58226.0,0,0.783,62.4,21
43572.0,1,0.21,31.7,25
30551.0,0,-1.142,26.6,22
33825.0,0,-0.77,56.6,28
60642.0,1,0.915,30.6,24
43913.0,0,-0.702,34.5,30
61567.0,1,1.026,47.7,23
67298.0,1,1.274,48.0,19
28531.0,0,-1.062,48.1,31
41153.0,1,0.441,44.7,25
28712.0,0,-0.112,28.8,31
60606.0,0,2.028,31.7,28
64941.0,0,0.838,33.6,28
29927.0,0,-0.51,44.5,19
57010.0,1,0.407,35.7,28
37766.0,1,-0.918,49.1,18
34291.0,1,-0.151,40.9,22
55862.0,1,0.205,41.8,20
48163.0,0,0.149,16.4,33
50708.0,0,0.308,40.1,28
21867.0,0,-0.907,28.2,23
19419.0,0,-1.853,47.4,21
36133.0,0,-0.363,36.9,21
45977.0,0,-0.892,45.9,33
37222.0,1,-0.7,45.2,26
81174.0,1,2.137,33.1,27
61434.0,0,1.163,31.5,21
38040.0,1,-0.174,49.3,20
42101.0,1,-1.433,52.0,25
35118.0,0,-1.298,30.7,25
52146.0,0,0.361,22.6,27
47564.0,0,1.069,47.3,28
34942.0,0,-0.289,24.3,19
47037.0,0,0.135,38.3,28
47647.0,1,0.255,18.0,18
74561.0,0,1.066,49.5,15
32872.0,0,-1.88,42.5,36
42031.0,0,0.156,34.8,23
55378.0,1,0.406,26.4,24
54695.0,1,0.95,10.8,25
40827.0,0,0.396,37.8,25
29967.0,0,-1.101,45.4,28
38435.0,0,-0.581,41.0,27
14187.0,0,-1.524,25.6,18
59770.0,1,0.193,46.1,20
39919.0,0,0.192,42.1,28
53790.0,0,0.512,22.9,28
34703.0,0,-0.97,21.7,28
32253.0,0,-1.14,29.0,22
86542.0,1,1.526,51.0,29
38558.0,0,0.182,32.4,22
68516.0,1,1.746,56.3,23
70028.0,0,0.439,51.3,25
23019.0,0,-1.462,22.0,22
56378.0,0,0.805,36.3,25
80174.0,1,1.235,72.1,16
56622.0,1,-0.451,38.8,35
35983.0,0,-1.925,46.0,26
56607.0,1,0.665,42.5,18
40791.0,1,-0.14,36.1,27
51258.0,1,0.278,31.5,23
7648.0,0,-2.687,41.7,25
56442.0,1,0.457,43.2,28
9731.0,0,-2.751,44.9,16
30839.0,0,-0.867,47.4,26
59433.0,1,0.886,27.8,23
21113.0,1,-1.824,29.5,19
17912.0,0,-1.864,46.5,32
33630.0,1,-0.45,40.4,25
61491.0,1,1.647,19.6,30
79290.0,1,1.616,29.1,19
45802.0,0,-0.608,62.6,26
70257.0,1,1.0,35.2,21
37574.0,0,0.579,36.0,20
52456.0,1,0.261,42.3,20
59630.0,1,0.354,43.5,27
35110.0,0,-0.726,24.8,20
50321.0,1,0.8,31.7,17
58665.0,1,1.06,54.2,31
83947.0,1,2.7,28.9,33
55626.0,1,0.915,39.3,20
24219.0,0,-2.455,53.1,23
37089.0,1,-1.207,37.6,25
45689.0,0,0.33,37.9,20
40950.0,0,0.065,29.6,25
19810.0,0,-1.864,31.0,30
35991.0,0,-0.144,50.0,30
60285.0,0,-0.363,44.5,21
64730.0,1,-0.054,41.3,21
43247.0,0,-0.127,33.7,31
72341.0,1,0.916,55.1,17
69969.0,1,1.46,56.4,27
52590.0,0,0.679,40.3,26
30583.0,0,-1.115,30.2,30
27060.0,0,-0.868,27.7,18
42155.0,0,-0.667,61.5,20
47991.0,0,-0.061,64.6,16
31580.0,1,-0.431,32.1,19
47582.0,1,-0.354,40.6,26
40793.0,1,-0.927,18.3,28
58716.0,1,0.945,30.4,23
65160.0,1,0.847,57.9,18
46685.0,1,0.95,46.5,34
34253.0,0,-0.084,47.0,27
59772.0,0,0.451,35.2,35
32774.0,0,-0.915,28.1,21
37854.0,0,-1.016,35.4,27
24221.0,1,-0.548,49.9,23
63187.0,1,0.581,42.5,27
51949.0,1,-0.152,45.1,27
28202.0,0,-1.145,45.1,33
39718.0,1,0.09,31.1,23
52641.0,1,0.42,39.8,17
42721.0,0,0.16,29.3,22
23355.0,0,-0.669,27.8,10
49354.0,1,0.062,43.4,28
43044.0,1,-0.424,25.2,29
37870.0,0,-0.328,53.6,26
43027.0,0,-0.092,40.7,27
51474.0,1,0.751,24.9,23
68728.0,1,1.823,32.6,29
49324.0,1,1.557,27.5,15
47508.0,0,0.627,48.0,19
44282.0,0,-0.402,44.2,21
23610.0,0,-0.31,39.0,26
38837.0,0,-0.267,55.2,17
53187.0,1,1.151,39.0,19
31529.0,0,-2.765,36.0,18
52413.0,1,0.258,29.2,21
4613.0,0,-1.992,26.3,29
45346.0,0,-0.004,42.4,27
63276.0,1,1.325,46.7,20
34405.0,0,-0.911,37.6,24
9263.0,0,-2.283,41.4,24
60943.0,0,1.297,39.1,22
66955.0,1,1.506,55.7,24
64969.0,0,0.499,40.7,29
52961.0,0,1.255,50.2,18
28663.0,0,-0.802,36.7,16
61032.0,1,1.173,29.9,22
62642.0,1,1.701,22.7,21
51781.0,0,0.64,27.4,24
62397.0,1,0.281,42.5,15
58641.0,0,1.283,28.2,34
67454.0,1,1.132,49.3,26
29659.0,0,-0.749,34.3,21
58828.0,1,1.36,19.4,27
43527.0,0,0.745,39.9,25
55091.0,1,0.159,33.1,27
70393.0,1,1.304,57.0,27
62221.0,0,0.925,45.0,26
35529.0,0,0.746,27.9,18
38256.0,1,-0.508,39.0,22
58509.0,0,0.833,23.7,28
29485.0,0,-1.109,22.4,28
44171.0,1,-0.126,37.3,27
22986.0,0,-1.693,43.3,26
22252.0,0,-1.704,33.0,18
42947.0,1,0.443,49.6,24
43844.0,0,-0.082,19.7,29
53846.0,1,0.085,43.6,18
57341.0,0,0.592,40.5,25
41584.0,0,0.35,23.0,29
46626.0,0,-0.886,42.4,37
52632.0,0,0.073,34.9,19
60605.0,0,-0.067,49.9,22
37688.0,0,-0.52,22.3,26
39415.0,0,-0.125,44.8,16
39629.0,0,-0.365,35.1,25
32645.0,0,-0.649,53.4,18
42107.0,0,-0.334,63.9,16
51535.0,1,0.235,34.2,18
62865.0,1,2.063,35.2,20
33723.0,0,-0.817,37.0,28
43524.0,0,0.522,37.2,19
25211.0,0,-1.461,48.1,19
70576.0,1,1.59,32.4,23
48451.0,0,-0.333,30.3,20
43466.0,0,0.139,37.4,25
63885.0,1,1.277,37.9,22
62236.0,1,0.988,52.4,28
19330.0,0,-1.492,32.5,25
41519.0,0,0.555,31.9,17
44868.0,1,-0.227,43.8,19
63153.0,1,0.619,43.2,23
45224.0,0,0.152,27.7,19
68223.0,0,0.736,34.2,21
47085.0,1,0.292,24.1,25
41058.0,0,-0.14,45.5,17
61935.0,0,1.177,29.4,19
32232.0,0,-1.544,31.0,20
47881.0,1,-0.433,33.6,16
26311.0,0,-0.956,28.5,23
36515.0,1,-0.144,38.2,33
47244.0,0,-0.43,46.5,26
46003.0,1,-0.148,40.5,17
48865.0,0,-0.49,59.0,20
47884.0,0,-0.47,39.1,23
27060.0,0,-1.644,20.8,19
44439.0,1,-0.038,37.3,18
51647.0,0,0.308,31.6,35
35462.0,0,-0.596,47.1,25
46353.0,0,-0.657,35.5,25
47179.0,1,-0.645,41.2,31
60719.0,1,1.679,23.6,26
47634.0,0,0.188,30.5,28
42494.0,0,0.388,39.0,27
47089.0,0,-0.3,34.2,29
33003.0,0,-0.5,37.8,23
36063.0,0,-0.879,54.0,31
55747.0,0,1.542,25.1,26
25994.0,0,-1.7,25.5,27
66542.0,1,0.3,50.8,28
37312.0,0,-0.024,39.9,19
43516.0,0,-0.256,30.7,25
11943.0,0,-1.566,41.5,17
43348.0,0,-1.235,47.0,24
64681.0,1,0.982,30.4,23
24614.0,0,-0.694,47.0,27
52606.0,1,0.879,36.2,27
45636.0,1,0.67,51.9,22
39415.0,0,0.579,15.7,17
55414.0,1,0.761,56.5,24
39916.0,1,-1.21,36.8,25
40371.0,0,-0.474,49.6,20
39950.0,0,0.679,31.9,26
44515.0,0,-1.262,42.9,34
70258.0,0,1.665,49.0,21
41703.0,0,-0.56,38.9,21
47648.0,0,-0.064,33.9,15
35244.0,0,-1.025,30.7,20
53845.0,0,0.366,30.8,32
27934.0,0,-0.734,45.9,17
29943.0,0,-0.243,28.3,31
28807.0,0,-1.139,45.1,34
60842.0,1,1.192,38.4,25
31654.0,0,-1.633,35.7,21
48503.0,1,0.451,31.0,30
50194.0,0,0.237,33.3,14
52415.0,0,0.438,17.7,24
33054.0,1,-1.021,44.2,20
55380.0,0,1.034,33.3,30
59171.0,0,0.964,50.3,21
36444.0,0,0.16,30.1,20
50065.0,0,0.313,29.8,18
43039.0,0,-0.157,37.3,25
58244.0,0,0.643,33.9,31
