region,period,policy,eligible,age,gender,parent_income,college,education,income
1,1,1,1,28,0,4410.317423781422,1,16.357773697807822,7423.406313751348
1,1,1,1,21,0,2623.1223753517334,1,16.760919997551934,7743.260425913805
1,1,1,1,28,1,2692.1229620092026,1,15.915166457506318,4225.79352234728
1,1,0,0,23,0,6444.364487868534,0,12.829508101256575,4322.983441008809
1,1,1,1,26,0,2943.6333956553935,1,16.27206835384287,5028.963357948707
1,1,1,1,20,0,1792.7817712841506,1,16.636239719199192,6456.894015898588
1,1,1,1,22,1,2889.858692876797,1,15.026331213819251,7024.505105920061
1,1,1,1,18,0,3210.3980000525466,1,15.693522859960268,4668.795226825936
1,1,0,0,18,0,8499.502390593167,1,14.508624010952476,7040.306769172309
1,1,1,1,27,1,1451.0113932935574,0,12.872774660912444,6414.20834023898
1,1,1,1,26,1,5552.7934413599905,1,14.661544814729307,6708.251228830942
1,1,1,1,20,1,3502.0363089439384,1,15.863780008405417,5811.0954704551
1,1,1,1,19,1,2134.497031421087,1,17.595114853708527,5872.960760791215
1,1,1,1,26,0,2840.9238099386002,1,17.246876989622635,7210.154060988848
1,1,1,1,25,0,1794.6853810130315,1,17.008794445733777,5127.052888499837
1,1,1,1,20,1,2937.0490669666206,1,14.684175394974918,7960.511493898479
1,1,1,1,29,0,5472.348749567701,1,16.7845926144971,6985.960639529914
1,1,1,1,29,0,3441.475678563176,1,16.165906895302538,7190.490779083087
1,1,1,1,27,1,4517.345528722815,1,15.855914168965139,4788.677349793149
1,1,1,1,28,1,2940.8872745737,1,16.140306027142078,7053.454410497336
1,1,0,0,26,1,7558.894343424463,0,12.511072109957716,5664.679354737326
1,1,1,1,27,0,2123.885445401256,1,17.368084355172922,6216.132510560193
1,1,0,0,22,0,6595.068785882886,1,15.480828385292218,4027.960949337179
1,1,1,1,20,1,3495.8600660791717,1,17.51379056842788,6183.298196050843
1,1,0,0,28,1,6270.962509336885,0,12.803661263080821,7096.633443969173
1,1,1,1,23,0,5151.234842835237,1,14.688237176646217,5630.859212940717
1,1,1,1,25,1,1915.2803917593028,0,12.853525258053946,6935.214762594207
1,1,1,1,22,1,2820.8650161795013,1,14.335470599511016,5328.638140523228
1,1,1,1,22,1,1249.3304569320926,1,17.077113796971243,6342.745181065064
1,1,1,1,21,1,2421.109386010074,1,17.214566437634886,6784.252867599219
1,1,0,0,26,0,10196.884197579413,0,10.933224809416638,6066.495762144041
1,1,1,1,26,0,1749.8173752216067,0,11.093117953989168,5422.1896832250595
1,1,1,1,19,1,3975.9082123723547,1,15.93085880978148,4915.193077256683
1,1,1,1,18,1,4260.742504056283,1,16.215635197184838,4145.459558953973
1,1,1,1,28,0,1995.0492288532969,0,11.418757957451934,4701.72673497705
1,1,1,1,24,0,2998.378557459946,1,14.989787719664669,4038.868881362065
1,1,1,1,26,1,4349.693966861786,1,15.161358944383322,6153.996257175427
1,1,1,1,18,0,5158.399653375625,1,15.451286787846735,5681.204298394695
1,1,1,1,26,0,5527.3082913550725,1,15.907569736338566,5935.335562448539
1,1,1,1,25,1,2384.3396884930225,1,14.550748422186818,4085.957965271579
1,1,1,1,19,0,3562.7499858047836,1,15.284349866751219,4746.898142810896
1,1,1,1,20,0,4682.127996099471,1,16.460675700203552,5674.850254979067
1,1,1,1,22,1,4061.473940742842,1,14.823211865168524,5766.16288488482
1,1,1,1,28,1,4941.590046400845,1,17.472356676007315,7206.374458298504
1,1,1,1,21,1,2427.926439000241,1,15.087973109926352,4231.901234300425
1,1,0,0,18,1,7798.4095046085895,1,16.483069263658866,9121.157374148137
1,1,1,1,21,1,5244.3642145230515,1,14.967689252875097,6132.5671705502755
1,1,1,1,26,1,3685.6300508679346,1,15.735483784795743,5939.610001615088
1,1,1,1,24,1,3674.5893872378074,1,15.263919225064742,7838.862581404793
1,1,1,1,29,1,3222.2614254675195,1,16.448073829964837,7953.733637264784
1,1,1,1,28,1,3110.0339124460575,1,17.117882057729204,5159.901817260923
1,1,0,0,19,0,6336.179381147468,0,12.450204336685605,5298.588795044066
1,1,1,1,27,1,1362.2502193913515,1,16.9186869914343,7004.906924435694
1,1,0,0,29,1,6592.724662063843,1,16.805130535204402,4691.877722752835
1,1,1,1,22,0,3830.619606866912,1,16.616332011521216,4554.10466863887
1,1,1,1,26,0,1802.606290934356,0,11.489615291068812,4628.410059320511
1,1,1,1,22,1,4378.025235606197,1,14.851917674018162,4957.3758468129045
1,1,1,1,29,1,3970.8361153836017,1,17.262222404878283,6344.917975169299
1,1,1,1,21,1,2548.770502890422,1,14.649991253619802,5706.4808231424095
1,1,1,1,21,0,2696.6929735450854,1,14.279801803828782,6016.857003565157
1,1,1,1,26,1,3168.291345929155,1,15.424444920871371,7368.806602013937
1,1,1,1,22,0,5598.038565465819,1,16.289354617623466,6513.084219159193
1,1,1,1,22,1,3912.2757796584465,1,17.01563231750597,6140.664539914201
1,1,1,1,22,0,5209.9598981625895,1,16.490543673999152,7843.259925169647
1,1,1,1,22,1,1266.6436472746605,1,14.83480052336581,6969.767640434555
1,1,1,1,28,1,2397.3695519089533,1,16.424709763106218,7368.30482111397
1,1,1,1,28,1,2712.4709933195913,1,16.880870287175597,5703.36601101751
1,1,1,1,21,1,1918.2702962465455,1,14.658666483366929,5920.50576029531
1,1,1,1,27,0,1450.6237328051884,1,16.3620610739867,5861.514829198394
1,1,1,1,19,1,4503.318803506607,1,16.86914413727717,6344.137554641233
1,1,1,1,20,1,2503.3613819813554,1,15.058537542315024,5779.410884165242
1,1,1,1,26,1,2948.304872165664,1,16.975635994636125,5866.855464483995
1,1,1,1,18,0,2011.191550097794,1,14.908661751928944,3966.499825295713
1,1,1,1,23,1,3816.7235224068554,1,14.52264393792815,5053.642493108209
1,1,1,1,20,0,1891.5210730482054,0,12.57612084419001,8883.0029989814
1,1,0,0,29,0,6951.1783798626375,1,16.584521428304733,7698.002741993181
1,1,1,1,18,1,5037.246530858853,1,14.68206220581495,5074.978593772657
1,1,1,1,29,1,5480.157164498372,1,15.935621394438511,6401.774587744719
1,1,0,0,22,0,6379.469058822425,1,16.489896702837445,5116.263318215542
1,1,1,1,20,0,4602.403019310253,1,15.632112303522332,5880.084898651092
1,1,1,1,27,0,5418.883813098319,1,16.12316367782585,8422.266527089796
1,1,1,1,23,1,4089.0441929736076,1,17.37709925932336,5398.839242518146
1,1,1,1,20,1,3565.4481757426915,1,14.559874499386881,6503.818834471995
1,1,0,0,26,0,6192.994693820238,0,14.827322877691024,6959.533612782411
1,1,0,0,22,1,6534.9125576630495,1,15.98926294564506,7046.645494140254
1,1,1,1,29,0,3219.3424668033235,1,15.138775923965373,5284.5564720906505
1,1,0,0,29,0,7441.783462298659,0,12.27151743371174,6683.344824878004
1,1,0,0,27,0,7777.786302806196,1,15.674981278770108,4263.882569922584
1,1,1,1,26,1,3182.7111096457343,1,15.550200561048118,4901.261669271796
1,1,1,1,23,0,2217.033345697329,1,15.365344761864403,5465.818352343856
1,1,1,1,27,0,5500.810678570916,1,14.789931138535874,6984.845888326064
1,1,0,0,19,0,6097.556586740776,1,16.780081208470968,4135.734843201512
1,1,1,1,29,1,4400.673671428856,1,14.029561220857286,6099.148336271714
1,1,1,1,23,0,3527.287173195512,1,14.55602662429607,7001.273270581349
1,1,1,1,27,0,4223.671944336284,0,10.358328769879034,5279.148508063085
1,1,1,1,27,0,4853.548469510724,0,11.65125699854339,7062.440506292676
1,1,1,1,29,1,5187.042013576415,1,14.048381269485272,6174.897840699574
1,1,1,1,22,0,3197.314754402285,1,15.153609717754758,4743.81820035367
1,1,1,1,22,0,4872.214217183826,1,16.30263628906361,6963.400003231437
1,1,1,1,21,0,5027.620822419602,1,15.93556298875402,4759.344480384617
1,1,1,1,28,0,5370.323025746338,1,15.662426921093113,6986.042554707514
1,1,1,1,25,0,3724.2574673817853,1,15.99925930255415,6767.247383139419
1,1,1,1,22,1,4379.132852869732,1,16.34055773861276,7797.15293065327
1,1,1,1,26,0,1503.6892385389751,1,16.300209644948005,6336.873302622961
1,1,1,1,21,1,3812.9765399388402,1,15.780016647418458,5803.25791115634
1,1,1,1,20,1,4316.1145136120795,1,15.308885441359184,5397.617796320876
1,1,1,1,27,1,4469.360502343052,1,16.511292226956787,7153.523804305099
1,1,1,1,19,0,3074.107481555752,1,16.40354911807141,5954.936387126171
1,1,1,1,29,1,3323.6609434089105,1,15.832532733620967,6448.56827767547
1,1,1,1,27,1,4331.095848285477,1,18.0,6975.835813184562
1,1,1,1,29,0,1684.658506390513,1,17.240613364922684,7359.989161977484
1,1,1,1,26,1,3002.4010519772028,1,16.1776889360002,6962.632550675363
1,1,1,1,19,0,2048.822032403072,1,15.66375750687853,8447.46686786451
1,1,0,0,24,1,6476.830716855673,0,12.268231158544612,5341.399731231374
1,1,1,1,18,0,4714.017524722053,1,15.972079544960414,6859.500273974674
1,1,0,0,29,1,6777.760892609867,1,16.54211868001136,6704.405412958154
1,1,1,1,24,0,5464.915520349674,1,16.87968226320377,5316.9804945994065
1,1,0,0,19,0,6476.031331211111,1,15.249957171797847,5355.855141362178
1,1,1,1,22,1,2261.022717150914,0,12.672606814923002,4962.877713512271
1,1,0,0,29,1,6873.583637374717,1,15.184318991980195,6727.0917718697365
1,1,1,1,18,1,2438.4966299968255,1,15.403862812721352,5167.858549759481
1,1,1,1,25,1,3696.093652317099,1,15.26659976383442,6374.955721364806
1,1,1,1,23,1,1756.200142863373,0,10.975861866901875,5666.546443087029
1,1,1,1,27,0,4914.011252163182,1,18.0,8159.439856118134
1,1,1,1,23,0,5230.7781153484075,1,15.059004518405892,8915.13846209462
1,1,1,1,22,0,4758.898719586914,1,16.577019260766132,5976.173766085388
1,1,1,1,20,1,2847.437936987916,1,16.340500254889932,4920.905523664469
1,1,1,1,21,1,3877.7758188615194,1,16.32960097046801,7208.700348642171
1,1,1,1,21,0,2221.471438434151,1,16.067714724668424,6850.165058446778
1,1,1,1,21,1,3810.328109493045,1,16.16267265936068,4865.796570681237
1,1,1,1,27,0,3138.417097731502,1,15.639528647652748,5647.501693592632
1,1,1,1,29,1,2171.835770559157,1,15.874276128438986,5900.537232055125
1,1,1,1,21,1,4048.990079513691,1,16.918884100231377,8257.346610223276
1,1,1,1,29,1,4200.357350012174,1,15.966167132488653,8458.906134768218
1,1,1,1,28,0,1569.9642337662158,1,15.064669511366088,4368.023896233926
1,1,1,1,27,0,3274.714392764063,1,15.383164045077205,4078.9162095787615
1,1,1,1,23,0,2155.795960488874,1,16.722083960031053,7083.21031817426
1,1,1,1,18,0,4359.654327501677,1,14.955981917515961,5916.413183877496
1,1,1,1,25,0,5261.690983480203,0,11.841761862634902,5445.0663717861635
1,1,0,0,29,0,6050.706624532738,1,14.870745337250877,3529.997998453679
1,1,1,1,18,0,3511.1777549964877,1,16.304572992669687,7914.697007964496
1,1,1,1,25,0,3152.4079182339747,1,16.029489218062153,7026.424135798775
1,1,1,1,24,1,2704.9397896395503,1,16.804356936099943,4527.083812633243
1,1,1,1,26,0,5692.646214349821,0,12.204287511749783,8299.092375827327
1,1,1,1,25,1,1680.1806781429195,1,14.772534251303366,5118.087499423681
1,1,0,0,21,0,7443.558100834219,1,16.920230947374378,7433.70938421286
1,1,1,1,18,1,3733.7980975080545,1,16.99745544656356,7773.733404216091
1,1,1,1,23,1,4496.1535980989,1,16.755195414918823,7658.661762295371
1,1,1,1,28,1,4746.1830570850925,1,16.160842804846027,4881.201329416581
1,1,1,1,27,0,2060.135226150167,1,16.62359373763909,4891.511419495946
1,1,1,1,28,1,3463.618841007533,1,15.555424798955645,6198.196235734518
1,1,1,1,22,0,3107.564662696949,1,16.097967359997398,5186.628614397094
1,1,1,1,25,0,2058.1823328662813,1,16.690530583221104,5345.3762268502505
1,1,1,1,28,1,2149.625107649582,1,15.420356308148566,6052.973720193727
1,1,1,1,18,0,2190.412974740042,1,15.92568943125796,8880.369611834325
1,1,1,1,18,0,4077.3093700980885,1,15.293901831630388,7053.141440428677
1,1,1,1,18,0,3166.6489092701427,1,15.741879973858145,7243.282846616581
1,1,0,0,25,0,6853.435988593334,1,16.393563791456884,5920.11915999064
1,1,1,1,28,1,1669.2185677392115,0,10.054296423373817,5280.104833281806
1,1,1,1,20,0,2391.8974169035087,1,15.828209833016256,5611.091904177622
1,1,0,0,26,0,6632.390503327119,1,16.850999185892015,7473.011498280988
1,1,1,1,24,0,3447.823039733184,1,14.440861267620564,6462.669978644982
1,1,1,1,22,1,2772.4536808464245,1,15.499386167539495,5437.4450373540085
1,1,1,1,24,0,3413.2859055494405,0,10.345623888318139,6203.760731107858
1,1,0,0,29,1,8418.978903403195,0,12.75642152162003,5407.209592707362
1,1,1,1,19,0,4320.18766591723,0,12.126503664478891,5150.887029563376
1,1,0,0,22,0,6084.388417153146,0,13.359278844224104,5070.817493988666
1,1,1,1,18,1,3326.91233528352,1,17.236512172470363,7184.119583023864
1,1,1,1,23,0,5224.909125427097,1,12.854710705596153,3499.0621951344897
1,1,1,1,24,0,4311.7196456642805,1,15.967345185395553,6260.5282215887455
1,1,1,1,20,1,3303.864114153672,1,15.49298412092723,5976.844745162933
1,1,1,1,21,0,4358.436022307453,1,17.244689746418082,6860.716553902855
1,1,1,1,29,1,5935.26791442829,1,16.051685092355925,6572.400538452952
1,1,1,1,19,1,2492.1944772078205,1,16.12487332969872,6932.3792403616335
1,1,1,1,25,1,5336.29181982888,1,17.72270971456554,6384.136061641691
1,1,1,1,20,0,2755.6577979277913,1,16.020003972858355,5350.00864738953
1,1,1,1,21,0,3897.1143632331646,1,16.292048317676727,7155.3659533029995
1,1,1,1,21,0,3563.625796330774,1,17.103220323399565,6001.20509083197
1,1,1,1,19,1,2477.02007212602,1,15.658720722060432,5222.915908777213
1,1,1,1,19,0,2770.1807023841307,1,16.99185993156902,5473.572358695263
1,1,1,1,22,0,2755.9377794580055,1,15.327813514084749,6336.662156151649
1,1,1,1,29,0,2956.5177589985497,1,16.283257389018473,6466.299174527189
1,1,1,1,28,1,5447.998887724477,1,16.79538041648011,8827.524945502562
1,1,1,1,22,1,4134.753657022928,1,15.284229267784276,6821.225981437199
1,1,1,1,26,1,4112.732655963968,1,15.959676206896827,7455.796831268231
1,1,1,1,23,1,4692.199733215679,1,14.36718866530441,7352.27737684049
1,1,1,1,29,1,4734.160041934559,1,13.757973765120944,6535.670622325545
1,1,1,1,19,0,2811.994967782228,1,15.016272095303565,5544.383759937854
1,1,1,1,28,1,4596.762875139701,1,17.883717797443325,6720.512157503729
1,1,1,1,25,0,4371.155749404947,1,16.82059392150463,5367.981868488399
1,1,1,1,27,0,2154.8896482617065,1,16.06609515664696,6514.331634913271
1,1,1,1,26,1,2983.1540852098765,1,14.638696105123364,5388.025138883876
1,1,1,1,18,0,2939.2507332031428,1,17.187829878906637,8032.032399237707
1,1,0,0,26,0,6306.718476198575,0,11.439258452173917,5224.585839355916
1,1,1,1,28,1,5701.704260668077,1,18.0,7487.876153420364
1,1,1,1,29,0,2890.3718759946255,1,14.744085808772285,6465.606850554838
1,1,0,0,21,1,6586.745307209059,1,14.596208986994647,5680.007691412061
1,1,1,1,21,0,4056.1726758043383,0,13.414191951755276,6801.275021892817
1,1,1,1,26,1,3777.364349393852,1,16.993034624711424,7250.420259946856
1,1,0,0,25,0,6213.4363459993265,1,15.762500470936644,6265.079183280892
1,1,1,1,19,1,5786.258398059896,1,15.850577077262173,7722.207531766535
1,1,1,1,19,1,4178.559591040794,1,14.796861896496766,5800.36949925832
1,1,1,1,22,1,4738.7162801284485,1,15.161638890125278,3793.9763342904907
1,1,1,1,24,0,3510.096751631639,0,12.41917088473832,5784.536500236818
1,1,1,1,19,0,3078.7188699661133,1,17.36426212946214,7329.896554455466
1,1,1,1,18,1,2799.1106757473217,0,12.663375692034846,5128.408901050944
1,1,1,1,22,1,1514.697153021411,0,12.584970996736777,4332.623560126833
1,1,1,1,24,0,4627.718055388381,1,15.74569019074268,7315.569379982163
1,1,1,1,24,1,3276.257066975249,1,15.75957733614048,6764.066285602749
1,1,1,1,22,0,1217.2378042288808,0,10.507010997154124,5766.39871961206
1,1,1,1,27,1,2167.235902061164,1,15.581752081765101,5255.444846469092
1,1,1,1,21,0,2229.5766347728227,1,15.478720636695455,5953.537176045993
1,1,1,1,23,1,2999.537621800231,1,16.355323948006138,6654.800128307621
1,1,1,1,20,1,3828.150476349456,1,17.098453978034513,7995.804613992246
1,1,1,1,21,1,3067.7411747988094,1,16.636569637844406,8641.663576368772
1,1,1,1,27,1,5913.046845366307,1,15.780219965027301,6190.526455232832
1,1,1,1,21,0,3965.7316280147793,1,16.4174766104801,6581.090480156476
1,1,1,1,25,0,2799.982769069984,1,15.041863467240198,5480.759705884679
1,1,1,1,19,0,5235.5133241424755,1,17.71650464751614,7675.9565338091425
1,1,0,0,26,1,6118.239501618983,1,16.971699666278248,6133.07044449369
1,1,1,1,22,1,2055.996827942402,1,17.408555799322897,6491.809112702478
1,1,1,1,20,1,4220.381712502155,1,16.876383716858744,6971.412842728365
1,1,1,1,21,0,2694.3671686494827,0,12.177623398333537,4687.298499650215
1,1,1,1,25,0,3571.912436967912,0,13.325094950697101,5907.512854997099
1,1,1,1,23,0,5911.640756482806,1,17.077584862714954,6096.355582706179
1,1,1,1,29,1,4838.894896544696,1,16.805126267059737,6746.877820063403
1,1,1,1,21,1,1990.2161565503525,1,15.59889853414068,7531.8753306834005
1,1,1,1,22,1,5453.4662836256575,1,15.947513891179666,6520.28616850104
1,1,1,1,28,0,3135.5511503202592,1,16.322234419863126,6534.947489525253
1,1,1,1,24,0,4972.714574968345,1,16.76914524420235,7003.351974999612
1,1,0,0,29,0,6782.062512415216,0,13.89942594972679,5422.940119021019
1,1,1,1,24,0,3716.0892926695037,1,16.163797375794307,6567.4495706993785
1,1,1,1,23,0,1147.2908237541258,1,16.757751437193118,8280.143490343195
1,1,1,1,18,0,5119.082180694784,1,15.465638936620524,5122.847868350618
1,1,1,1,28,0,3166.7145860050164,0,12.088333961334687,6522.984251925447
1,1,1,1,18,0,3341.9368897829377,1,16.195733944479613,4561.1041514660365
1,1,1,1,29,1,1258.0157787787034,1,15.746593312691836,5985.8742771587595
1,1,1,1,18,1,1535.509396997607,1,14.413740234365296,5136.380436590097
1,1,1,1,21,1,2323.3689447837105,1,14.708528547019718,5663.637149190982
1,1,1,1,22,1,2407.5928968141807,1,16.27221217736543,4155.265551166376
1,1,1,1,28,0,4870.58286769073,0,12.519616475813338,7316.377191861721
1,1,1,1,27,1,4202.190571784296,1,16.49406073250624,6873.246090085262
1,1,1,1,22,1,1788.982249422873,0,12.592015227549457,4037.776562365698
1,1,1,1,19,0,5014.972384840525,1,16.78963703231639,5572.144431270485
1,1,1,1,19,0,3748.9831666697064,0,10.813550216488029,4438.457342025978
1,1,1,1,26,0,5710.45651183305,1,15.503223231586817,6307.470689868386
1,1,0,0,23,1,6005.942395435232,0,12.07733104240916,5758.90706017278
1,1,1,1,23,0,1703.1187616091802,1,15.19537209683213,6345.398721706843
1,1,1,1,24,0,5956.279691768548,1,14.327043923942954,7789.548727837291
1,1,1,1,22,1,2148.864332519868,1,16.140949998176122,6369.11079610342
1,1,0,0,20,1,6245.6124734642835,0,11.815145733468187,6311.755612606618
1,1,1,1,27,0,1499.7170139082714,0,11.76802767952504,5148.468058032569
1,1,1,1,20,1,1463.228960946891,0,12.841187666418588,5346.215583861645
1,1,1,1,18,1,2586.2667394500663,1,17.249206458018296,5277.623085381401
1,1,1,1,21,0,2165.8423238202968,1,16.8891092995038,4984.08412989098
1,1,1,1,27,0,3932.085321028999,1,18.0,8628.765329082013
1,1,1,1,23,1,2678.0273165407325,1,15.338327789700067,7286.063627568306
1,1,1,1,21,1,3434.9581495222947,1,14.648164556382802,6333.833967961377
1,1,1,1,26,1,2734.4310735682484,1,14.431130635941669,6981.72258981823
1,1,1,1,22,1,5673.206255635032,1,16.55074590831389,7360.480068987226
1,1,1,1,24,0,4708.550495490648,1,16.26546006379438,9460.525126022396
1,1,1,1,28,1,3911.5557312345136,1,14.139040264952593,6007.689175678331
1,1,0,0,19,1,7268.057608440108,0,10.965356983477935,5384.56940929526
1,1,1,1,23,1,2939.5941161347564,1,16.92588531960843,6847.710494315149
1,1,1,1,19,0,3817.3710299385198,0,10.883242323145783,4981.67608317691
1,1,1,1,24,0,3730.373157660452,1,17.234789148739495,7313.622882375801
1,1,0,0,25,1,6760.814020210629,0,12.96675769673497,4189.702598658269
1,1,1,1,25,1,4594.287188510545,1,17.644140656630736,4124.900632048366
1,1,1,1,25,0,3508.1135976594014,1,16.911216421542264,6268.639957902514
1,1,1,1,29,0,5264.6433929326595,1,14.888960202854198,6372.887161122844
1,1,1,1,29,0,2169.4942344978977,1,16.57100007802051,7770.479848192373
1,1,1,1,20,0,2428.9393958506043,1,16.05989499278308,9195.150104398308
1,1,1,1,20,0,2787.378247227666,1,15.167320824467412,5257.9448694217135
1,1,1,1,29,1,3788.995049365958,1,15.464866781967677,6635.299759518678
1,1,1,1,26,1,4022.6351338812906,1,15.400208218170373,4394.777496908273
1,1,1,1,27,1,2470.230508485316,1,15.594726734853282,7535.195673857889
1,1,1,1,27,0,4142.7393091657395,0,10.761095767720185,4596.339977279844
1,1,0,0,22,1,6208.638965984409,1,15.563668940337612,5761.9474779358725
1,1,1,1,22,0,3372.1453608542156,1,15.760747544598754,5825.306569805765
1,1,1,1,26,0,2777.947987780133,1,17.121548403149355,7718.601136184138
1,1,1,1,27,1,5196.755740778294,1,15.278799563646613,6578.480033325877
1,1,1,1,22,0,2547.613894174104,1,16.35644292702732,7909.549884844837
1,1,1,1,26,0,4516.722284871499,1,15.783934999012194,6070.455926119334
1,1,1,1,27,1,4827.4069480486305,1,17.589034043242116,7712.914030930058
1,1,1,1,25,0,4070.0730591097727,1,16.111687412257975,5800.032156915902
1,1,1,1,18,0,4664.178204212223,1,16.84784634455091,6717.869066958143
1,1,1,1,27,0,5545.288604193124,1,15.164401943833454,7574.553008329655
1,1,1,1,27,0,1766.9636319325068,1,15.798803664874715,7158.089929613983
1,1,1,1,22,0,2711.7703096527825,1,14.750826663969242,5778.62575776626
1,1,1,1,25,0,3310.2774511273706,1,17.510834136605737,7151.367260821395
1,1,1,1,23,1,5652.725365829324,1,16.86789466369267,5767.925828267981
1,1,1,1,24,1,5376.763599675566,1,16.15100881568799,5111.914696017272
1,1,1,1,22,1,2666.3617365120117,1,15.63376099158959,4528.035188825172
1,1,1,1,20,1,5128.141288110692,1,15.554842294049008,7582.400484284416
1,1,1,1,18,0,4082.7523836015575,1,16.852787693379227,6866.65782717902
1,1,1,1,29,0,3450.3785973343643,1,16.399324431345583,6785.755767663082
1,1,1,1,24,1,4035.4794281065238,1,16.57051658856799,5788.283046641478
1,1,1,1,29,0,3674.8346594192203,1,13.817486278934044,5659.655272040324
1,1,1,1,28,1,1347.211553902806,1,16.38024138181586,6681.994346272097
1,1,0,0,26,0,6309.227611236359,0,12.457020926545333,6095.223283840671
1,1,1,1,27,0,3846.635701188289,0,11.927322629540598,4762.474582476401
1,1,0,0,22,0,9029.189967275259,1,15.700600812862945,6723.777260408762
1,1,1,1,26,0,4784.842646860043,1,16.080636476435643,6996.922164072517
1,1,0,0,25,0,6047.51745392388,0,13.568171890816007,4491.200798947428
1,1,0,0,22,1,6978.916242169013,1,14.075128217487228,5884.714972358565
1,1,1,1,27,0,5533.574303982432,0,11.767094516000387,6331.127288371147
1,1,1,1,21,1,2673.0788063383898,1,14.850355373736795,6231.279150867141
1,1,0,0,26,0,7114.83755271146,0,12.63458371253975,5694.730122454284
1,1,1,1,28,1,3550.6216094586816,1,16.34429673392959,7462.216183672301
1,1,0,0,26,0,7921.025585580414,0,12.934205333405572,6205.003807067678
1,1,1,1,21,0,2232.7873267515615,1,15.22504794485602,5260.8601105487105
1,1,1,1,29,1,2962.108137342311,1,15.310278916442577,5643.367272582376
1,1,1,1,29,0,4105.429288980178,1,15.507467229341671,9006.367522934524
1,1,1,1,26,0,2315.4423597375153,0,13.338237984498203,4926.913670425658
1,1,1,1,23,1,4050.249165513764,1,15.619093226162377,6909.877977490683
1,1,1,1,23,0,4475.846211148716,1,17.619882255482942,6680.469486629191
1,1,1,1,25,0,3544.3256989695,1,15.64903118147517,9363.444325488406
1,1,1,1,20,0,1417.904529380079,0,11.659697736318828,5960.358790806965
1,1,0,0,23,0,6614.59028289817,1,17.021075285782526,6505.348922513808
1,1,1,1,27,1,1257.1457349859825,1,13.241762644879936,8152.865797353881
1,1,1,1,25,0,2951.230687152711,1,15.344276729952806,5718.727521086504
1,1,1,1,28,1,2126.227252342109,1,16.25169326490019,2887.594108399191
1,1,0,0,18,1,6066.420513251434,1,15.798927131529124,6048.494642207352
1,1,0,0,23,1,6174.72652043381,1,15.933869459643276,5642.378451186122
1,1,1,1,24,1,3795.6209789434174,1,17.181805136763096,5434.102679288175
1,1,1,1,20,0,3845.342329123344,0,11.03817134795384,5466.474070368856
1,1,1,1,22,0,5075.054768678347,1,13.960476918549196,5346.7341197341775
1,1,0,0,26,1,6105.4351789091825,0,11.443878773704617,6543.795605101448
1,1,1,1,22,1,2403.9910601179404,1,16.97674429353456,6872.465031585968
1,1,1,1,27,0,4746.4591531054175,1,14.379751603090641,7844.021501800738
1,1,1,1,23,1,1355.6400165445154,1,15.687061168812098,5833.915093087917
1,1,1,1,29,0,4089.588394375651,1,17.989810720572255,6517.265530019045
1,1,1,1,24,1,2299.625949480994,1,16.263216914753226,4966.205661504077
1,1,1,1,24,0,5183.099365756334,1,16.6511469310055,5653.730857213559
1,1,1,1,20,0,2180.821133429807,1,15.415523625697368,6151.720724302337
1,1,1,1,18,1,3368.277795137449,1,16.58195002273809,4730.87638144101
1,1,1,1,28,0,4682.95041694809,1,17.850433268841474,9754.88242486075
1,1,1,1,24,0,2996.6443766358784,1,14.96405959001048,6178.070651895933
1,1,1,1,29,1,4290.023457304671,1,16.997954887113124,6816.7685022791975
1,1,0,0,18,0,7080.319462762332,1,15.106788097317011,6114.523010007951
1,1,1,1,25,0,5922.947866908146,1,16.12235422572091,7012.114384027963
1,1,1,1,22,0,4275.941701206139,1,15.021071581424806,4592.754635523848
1,1,1,1,29,0,3563.105306603683,1,15.464966238006562,7358.130445802648
1,1,0,0,22,0,9611.30855019124,0,11.688778667070281,5261.351771135984
1,1,1,1,24,1,5729.464451167657,1,17.10406091614552,4567.503553772463
1,1,1,1,20,0,3191.9554867153597,0,12.386652865880208,5505.29182584779
1,1,1,1,25,1,1670.7569453717456,1,15.17382650482117,8124.722515750453
1,1,1,1,19,1,2644.908234394936,1,15.576072755652355,6732.040771414653
1,1,1,1,23,1,5126.8261866857,1,16.9940099440308,7393.55483948684
1,1,1,1,21,0,2202.6888421039544,1,16.04620312204098,6195.793032343211
1,1,0,0,22,0,6783.904715662726,1,15.256725456951767,4623.196481204151
1,1,1,1,26,0,3695.2749667757366,1,17.16665432172732,7170.129030120453
1,1,1,1,27,1,3725.179908149028,1,15.021024660927791,6593.05261195819
1,1,1,1,29,1,5945.226125551017,1,16.570278783009485,7540.539181482018
1,1,1,1,22,1,5501.75661458861,1,17.322619406664703,7152.741568873536
1,1,1,1,25,1,3914.23290688297,1,14.872017946091587,5266.026040975243
1,1,1,1,26,1,5045.934694002879,1,15.23830090610613,6243.554287338086
1,1,1,1,25,0,5820.643747877909,1,15.561023693390561,5981.195443846337
1,1,1,1,23,1,5267.3762485746,1,17.285248351987427,7349.378915472493
1,1,1,1,23,0,2992.485074264084,0,13.639383107269948,3819.689022178594
1,1,1,1,26,1,3742.3237513228605,1,16.28096683897148,5495.981056892329
1,1,0,0,25,1,7856.160916489701,1,16.243365803073942,5112.9028472521
1,1,1,1,20,1,3855.0897859908696,1,16.928674908286453,7935.97362570625
