score,treat,outcome,age,female,education
42.728628241751316,0,39.44596622972109,32.586993392124526,0,15.534220840805194
47.52481364448495,0,43.67552510899411,32.944261115258016,0,12.223895197389417
49.25566570899954,0,42.916164291798324,34.46866968656895,0,15.816284922762367
56.20672097550678,1,49.518910420935924,39.145868193463855,1,10.751175425009095
51.777010009332535,1,44.09481279571162,42.084987093526806,0,17.36583444814305
36.64655641289899,0,39.774000472273606,29.13420600585881,0,13.468304290672375
53.801978510059634,1,44.826658164815356,25.564492082389826,0,12.285011050278992
56.10585745283823,1,55.26596753352132,26.96893757469709,0,13.074162717988177
55.5979044793104,1,52.24207659698804,31.3822718544061,1,15.834256263068006
60.807807255546216,1,49.54178460664375,32.72501982024524,1,12.455017915484827
58.33922154548904,1,52.428200624392545,29.256992547694793,0,11.993390207352835
54.59180079228437,1,48.29812111894009,24.86065672561506,0,13.237994521886343
49.29834288541353,0,45.930792711447985,31.315950524477174,0,10.74356157578335
33.39039066484009,0,44.81578833917893,35.62093249415378,1,17.919167583151342
54.29618219132586,1,43.63197303129061,39.97504483625082,0,12.369937165789707
52.076876871631114,1,50.341676927804386,30.644459418714987,1,15.820579502883632
52.715788371953735,1,49.59111806852269,31.831806841450216,1,14.277990976558506
37.232514241796906,0,42.93170435255951,26.94803924131136,0,10.983315158631017
39.189434595917376,0,41.616187054468924,34.207958366797655,0,13.468901918886523
60.53152853332904,1,52.16701787219248,28.739147353139934,1,15.87063751894345
49.60444846143345,0,43.527573098246876,39.565244929001274,1,13.221435631512902
56.81500697372624,1,49.48784326016854,21.053818413213424,1,16.819082504102095
50.28318376130459,1,53.24642236547336,32.13712180844553,1,16.25945215718075
50.297561394957434,1,49.034912720004165,37.42373678328181,0,16.00323836454497
59.382838059759976,1,61.97655827344882,36.93981803356803,0,12.738514830512706
44.83955271782626,0,42.44343526517558,56.28624694773528,1,10.897184934902807
50.96120776940983,1,46.45621602082281,37.846460585013745,0,12.185255141981209
45.377247112949576,0,36.84746442857081,26.7364255809114,0,14.098147293925793
45.65503772567684,0,35.80374712946755,34.01903790957125,0,14.977567538344424
46.908278765313604,0,37.213183012564954,20.63544327053406,1,8.209237063405151
52.221337716337125,1,51.02851887471472,34.466268891442766,0,13.724143750297367
45.21251378336523,0,44.870357227347036,28.096177233162194,1,13.999473338975266
62.55756125573521,1,50.33094126665449,42.95100026726806,1,13.257290584325824
41.05392697780496,0,44.907438970391404,30.15637415212597,1,16.749263137095795
48.13128355838641,0,42.16831858385101,33.97243685155735,1,14.717075856794905
45.60268941725825,0,43.581880160182244,29.695671739627684,1,16.887533558547407
64.46977884353733,1,64.57751693259917,49.63429975700352,1,13.449494275995164
51.965547765115744,1,53.408764926189505,32.52833525931249,1,16.083004686569627
60.31844539468635,1,53.949803259351086,50.176378617567934,0,17.994034894212525
35.14439626963028,0,36.21431885509174,40.77043391042764,0,16.68212154857426
52.67050265869259,1,41.599305568529914,38.99005895161772,1,11.023056069602019
58.896307956234374,1,51.1629836536691,38.394680576351874,0,13.243735965268735
50.82283989275424,1,48.37366964595742,38.19152038036773,0,12.853545034230592
60.654803750653514,1,51.31393219637142,20.111359552767794,0,15.136232412703889
44.82711549899628,0,42.15611722173616,32.51028862174376,1,15.312426197516258
64.0934744018558,1,58.14040493992062,42.46593748956737,0,11.884637802972776
72.9889812361925,1,64.67999927364404,35.75827159401678,0,14.329375909516195
46.37161439560341,0,40.7174486954498,23.577061945351574,0,8.577613957521727
45.54497478599228,0,43.6455785774375,34.35801313467986,1,17.21576201022457
64.53384477117702,1,59.94701142219284,49.35953636860278,0,12.709741293731806
65.79572145730712,1,54.8313125824505,45.76491979714311,0,14.155574278757383
44.771399728467316,0,48.30281199121346,34.24253791149511,0,12.821303709599192
45.798131829041424,0,42.681270346644816,42.40150080791677,1,16.481031574114365
47.18215391139493,0,43.745878013267514,31.927051532625335,1,6.549876974734451
36.55549488965723,0,42.91815231447517,20.696802049869106,0,13.389584041978372
40.81348053515802,0,42.18352619141223,27.144946121721464,0,13.251722716958916
39.95859233247932,0,44.80014138134607,47.001039764689544,1,12.36508087767038
42.32202434895871,0,42.89902193626648,32.4241565628135,0,17.862006851068255
49.65315112613219,0,42.37802910591738,33.03558572130646,1,11.474739375383216
52.342147325365204,1,51.47194430444416,32.718401796069216,0,15.676333389596456
65.50500492814076,1,54.381649413004425,51.008342962991094,0,14.900732070328024
40.016459592612094,0,41.43917941007161,47.50849430252711,0,16.65412732319103
59.843223984765835,1,54.557582613947766,53.24240306682336,0,12.228891767751552
47.86011155774491,0,43.143379575235265,33.620643894686836,1,11.8247799833455
49.50536290347567,0,44.240978064554696,37.34026405515055,0,16.43028202676301
56.748194921666034,1,45.10208262585045,23.204269350716974,1,14.898267169258597
38.772779784377015,0,38.45199499892559,46.254114398165044,0,9.613112228995643
53.82409746184051,1,51.22966554946126,25.848968462948548,0,12.428219413078633
51.66452208213056,1,50.29939294667388,36.81743061420756,0,14.699247076262763
54.92451264008149,1,47.394064003760136,26.467805410941324,1,15.892900806668102
52.89168643907818,1,55.392293087617375,30.43364970804434,0,12.059757095799174
74.55300139910894,1,63.64030008374292,29.529550621557842,1,6.905420053439826
43.62260015748684,0,46.095841168363236,29.818127922467802,1,14.88050996749232
44.690030449981826,0,44.33575043869886,30.421519897307267,0,10.542998884139697
43.76859473575236,0,39.687692244173896,30.302279377387002,1,8.532024899409016
44.44522880839745,0,49.63241280454734,41.388932734662326,0,6.508089763707597
43.62612872693482,0,37.444779386497544,25.842404091846582,1,15.607474725033049
61.89016531107552,1,59.8354596612248,37.35883968166471,1,14.259346932233926
64.20504247989855,1,61.92268283067841,45.45392534243939,0,13.41995989781734
44.29253706250524,0,39.7895390267748,30.60905593701809,0,17.058411648657007
41.67644426895771,0,47.10089913481384,28.840471087467073,1,15.126840592936835
54.71415556386404,1,50.37912435033931,33.3915107767512,0,17.835033218082074
44.477769557190285,0,43.69860958634951,44.1616901447452,0,10.107716710726313
56.32931817755511,1,53.40654912978973,36.869326956504615,0,13.740209803666191
52.029230208513,1,49.318557890765724,30.851747153564865,1,9.698801166800223
34.84255885002768,0,42.96199273980171,38.1131411520057,0,12.823395347361885
65.47505201330061,1,62.10625323700275,26.955415401973646,0,13.387961405849317
67.95877673095522,1,54.01043708924787,41.34881492009134,0,15.62570962777678
43.87211309515614,0,47.528927498276246,37.96246411637194,1,13.69135196475787
46.122984400640156,0,36.56183674775418,32.34368145092093,0,15.180977533712593
52.85865390724905,1,54.44123079260545,28.434246307784605,0,15.515773410992216
53.34456789987025,1,55.09096584161388,28.073781016725857,0,19.154213051455258
56.5854427267283,1,48.162536201573545,39.6078108271037,1,13.043467216319254
70.1020453876635,1,61.24868782969023,45.83694628929567,0,11.749484156087322
48.2305277250595,0,39.72375550990384,29.813064410022612,0,14.279819592792212
42.01702755461546,0,40.786108146790475,38.26794500614265,1,11.53464048324345
36.20680771985473,0,38.773788255955,17.61412423717619,1,17.12903807548843
42.69069960058081,0,44.99825065265726,29.957593134771443,0,12.845768894648534
49.66873027126203,0,50.07669751644123,34.73496505059588,1,12.279433685740264
67.94557863517788,1,66.5759624862623,28.61981159590422,0,12.880622269825762
44.823887009638284,0,40.43119285539585,27.249143352165145,0,15.392521298871866
52.237879516388986,1,49.13213331051511,29.76965752406836,0,13.350390132249066
49.83577103927248,0,38.184402462267855,37.32933037857461,1,12.092548370459493
61.88393273448084,1,52.93076467363231,34.09556448947305,1,18.101058448748443
75.26932425873622,1,71.67945614668947,18.357616346337036,0,12.064961883520349
44.69131227079679,0,49.08980908365326,17.768964392459313,1,13.68274143049842
45.10560557481778,0,37.854958267781754,29.90035885588349,0,15.23287749052193
60.44160877069072,1,52.741219285935436,39.183573126962955,1,9.83049439937113
56.81891489626312,1,52.568810423920645,13.360907003011278,1,15.037029551440074
68.46707325736034,1,62.564509210885724,31.925512253654972,1,11.431572276446083
55.83928185325964,1,48.82219897256131,31.08198124052361,0,15.873742589150199
46.40707909212941,0,45.028874530423195,45.92705618027405,0,11.221514052045148
55.90654830692309,1,50.206789894198046,32.21515292164325,1,15.550053545760614
61.087035805829075,1,55.51493244899878,38.61826366821889,1,16.686323381853363
58.204821811973645,1,55.760738907664,36.540298211298385,1,16.017687750321485
55.07274031107298,1,51.61938617741609,18.209105177096045,0,14.429746426816715
60.66674689589154,1,53.52562477924961,41.67899507784847,1,13.33508258059358
61.692955904456724,1,55.57529091436073,37.30781983887314,0,12.492810177252023
63.82158991037527,1,57.26770659487217,39.75722861291548,0,17.654018525250265
56.48709887589643,1,50.98432983667627,66.73425659528544,0,12.08100392709882
48.328819196831454,0,43.15715380051611,18.243537443852865,1,11.07391120001164
51.46713686433323,1,55.949682019972336,48.87093004130553,0,15.39276507486874
62.06508966508357,1,58.5318865105718,33.30367432805133,1,11.950959785335431
41.83064329012764,0,40.40078426347855,36.890163399730454,1,11.161454122137233
53.686733088729014,1,53.56710417108274,34.820238692026514,0,10.164724006350166
46.06661187672639,0,41.85274340062226,31.409439926651974,0,12.414057638883234
50.28744822934817,1,53.637048929866204,30.455708985557337,1,13.49896140484573
62.78451862607299,1,58.30526724683294,38.27529581588772,1,14.563419691673207
51.910990680199035,1,49.362805617880674,22.95815996063652,0,16.11648542435269
50.46436548156149,1,50.82520679702651,41.0278516142522,1,15.026532118795712
36.401438590200804,0,33.7664234109872,30.99051669042801,0,12.950848222921067
57.46253566027221,1,48.58109233930523,26.33257207069075,0,13.353761522256143
56.45484181141075,1,47.668370708212514,31.722639226604027,1,15.104490508516172
71.6325472330546,1,64.8677169934855,46.138821096553315,1,17.314076351982514
46.922217650469996,0,50.485896265086154,30.56343018639371,1,13.9542298517174
52.19150327663939,1,58.86897908920544,37.97720410950893,0,12.571002930006765
52.49383683710755,1,52.66131504601795,29.277041636131592,0,11.267711734028287
65.77453279763475,1,61.17900314843175,41.8521014392707,1,10.402477494922131
49.047044676130476,0,37.32837263994719,40.43641414412816,0,15.346615073631416
52.790215257703395,1,48.10226544175882,49.92838142925646,0,15.20075061425296
56.078965097165394,1,49.05788570747529,33.89943669086455,1,15.264988114709961
51.86609123156358,1,47.28447818762251,40.44254299964143,0,13.415673208751132
45.535663854494715,0,42.294559625108846,35.56132350903629,1,17.12805014181927
51.94089992898308,1,47.91975857904629,45.46401925135327,1,12.528521762117617
60.73631749859772,1,47.40364464210266,29.786156774060043,1,16.30289944298997
39.7348470058894,0,43.91279818733982,40.44678485331272,1,13.39783970264393
51.32969674146876,1,45.191557202017876,33.50890646813998,1,12.20571702313103
42.99879185060827,0,42.94655253725983,34.13643417566244,1,15.041301605306568
61.950466289248425,1,64.49970026892873,36.3315431900494,0,14.963099622494951
34.76813095216225,0,36.02662545664021,36.25632971902154,0,14.287794517210559
44.410781527284115,0,32.39663430401423,33.79070673138854,0,13.791411685686178
53.772118750645205,1,49.68433128649185,36.90631140289646,1,13.680709670720827
65.65524029234341,1,63.48232417227611,48.407706475114644,1,19.984034788022964
49.34249738927012,0,52.5089616083486,42.850722354385255,1,16.647491560775833
44.44800473306802,0,37.61405050316469,41.675636976628574,0,15.39602733212514
68.8115706944059,1,63.73133416005535,32.29626232652933,0,14.355729309396587
35.51986099583756,0,37.99543292659723,27.162066423965282,1,15.928290221408425
28.011940433799182,0,38.416924434551,41.54300148759199,1,14.555225749654612
54.40014450053332,1,61.77105835459053,42.22838156526502,0,13.853514771945756
44.97945775647389,0,36.72990600884664,46.530338293831555,1,12.84067834196469
39.787671828692865,0,41.95171102710946,29.65753858368081,1,13.293460092417137
57.08356447299353,1,54.71432377998905,33.5177889807669,0,5.91560694976473
52.43800713771199,1,54.421587656648725,22.00602705668212,0,14.275262240998345
44.359213692632714,0,42.88972416185376,31.57819183614465,1,12.365994073576754
37.19695601329106,0,41.469859517917975,42.33241188530013,1,17.42561411597303
58.724573282801444,1,52.35687416138328,31.70426563031449,0,13.922851642685414
56.50201177958661,1,53.55027522659256,40.44893895058592,1,10.857631686754328
49.00824136220617,0,43.14118743106984,33.42638722012782,1,13.55546444192383
68.46636996047665,1,63.929540734834475,38.51577472379632,1,11.454024686553272
39.29915233673847,0,39.316216231318,25.283426498311588,1,14.669501586015935
34.74474829075261,0,41.208002768110006,34.918913011608836,1,14.122263376663765
43.080919301187556,0,41.90214517302065,10.724958197853589,0,15.95621746379442
49.54413983644502,0,49.278349006198354,33.48203772652637,1,11.713678317492487
52.43339449322692,1,49.87033643985619,22.077883774940226,1,13.833688130434904
47.5876394214367,0,36.759884673500885,44.52733810344637,0,10.239198299862146
53.520553965142966,1,55.731905987642286,41.39528652037324,0,15.524148034114646
37.484605758095555,0,36.685724605900255,38.107598143633425,0,14.746870066262217
64.4376460407326,1,55.48821389774584,47.88993211931167,0,15.228265473383578
49.178488216074314,0,42.21334774797448,27.36759224420502,1,13.687617342713839
61.17295831588128,1,61.13258150590812,49.53755349911853,0,14.960391393289603
53.42725346377704,1,42.08839053902346,42.62889518727193,1,17.77939284004703
54.567532191537836,1,63.843383733616236,33.335934311825326,0,13.078615001225721
55.69767280232204,1,56.19769839104843,44.369844817579654,1,14.16056641532165
54.47708560017315,1,52.13194141131599,26.373506180715587,0,11.074225964049937
56.42722759867544,1,52.20713034292432,28.72524808771238,0,11.657892147977677
63.29152530132431,1,58.354625398450224,30.795858479148613,1,14.210363738759753
51.9652116970147,1,51.90571613216554,30.866438920338613,0,16.499138100695063
57.09003757588512,1,55.42856746001741,26.90204073671223,0,13.201098690888772
49.102643057127736,0,46.78179188740687,44.739796689618984,0,13.092261537862244
64.40117215449473,1,58.432846396502306,33.64922340476608,1,12.970810331828957
43.2360769794073,0,41.28619135475938,37.4818435958254,0,12.227829862477337
68.00940432910815,1,60.44299547283302,31.337659285145968,1,14.797616725854216
49.59842049355657,0,44.021189786367515,20.415094620289693,1,9.948824296924519
35.69224897881952,0,44.428322269718926,36.44507131607235,1,16.61619392124321
51.28104414910789,1,51.831159704797024,19.766012404097182,1,12.062065137658507
43.18948342525119,0,30.297018534117754,34.110401802578814,0,15.368548382100377
58.406435489887244,1,56.333502427519015,24.473801463831876,1,10.693132216313055
43.47376020697609,0,42.941742940723636,50.57189600419527,0,15.241575530505067
45.538165667852205,0,42.89332746421784,42.06781006079038,1,15.290624832893288
31.104592690544692,0,37.56858670681898,34.90125996469908,1,14.282597033825635
45.47693680750923,0,47.43950029013132,44.88350026161281,1,11.123467431650703
25.761206733710434,0,42.54590020540589,27.017532516959633,1,13.839094608669402
34.16097176514277,0,36.497723365522994,38.55588361761788,1,10.425578973466884
57.604146561442974,1,54.808512878498675,36.978690797821855,1,13.220174793488395
57.85800158650832,1,49.45985574442469,37.505060729994774,0,16.43069278411848
54.254575617849646,1,45.589829286649106,45.39155678174663,1,15.776846330033846
40.33023856870787,0,38.59329324737512,40.37644875067381,1,13.54456212772524
49.5228864385802,0,48.213293482326044,37.2859336245292,1,11.253441288964499
49.963974609094315,0,48.79450046433941,21.75909924062835,0,15.313248772617369
38.416353108074574,0,42.602326987594594,26.74044729316802,0,13.516780156406554
65.0339830176715,1,61.477581109984094,34.77002768211778,1,8.19989066477737
58.77362290575672,1,56.02128919026238,36.185660139501046,1,15.83204702390643
47.79035826170336,0,41.378077916076094,25.84788811569378,1,13.595225080559835
50.26885838994531,1,50.66284222200685,54.30685632412464,0,16.711505287756587
52.08382807947552,1,53.086975535296595,47.235343846002365,1,11.003500264482497
29.582651315757094,0,41.9771722500724,38.79607912892773,1,5.349893493325139
47.52822617479403,0,48.58086323172532,35.45270619900966,1,14.348274169358843
43.180157520022014,0,44.88839666333239,32.961336116791884,1,14.29251234210537
39.983799901050844,0,42.40093542491365,26.883842314874656,1,9.272996929004886
47.18899707114045,0,47.95411686349651,35.47929400170793,0,11.197531076756292
67.97686526849523,1,60.91402444606767,37.960863584566766,1,20.94758166466966
56.4084286126701,1,48.88739527426106,25.386336826780507,0,13.064142036868894
44.28821010217203,0,41.818082633680255,37.38782184306778,1,15.41316164298398
55.72582781356159,1,49.01115436906054,34.04421900008009,1,12.187866987850272
