score,above_cutoff,treatment,outcome,education,income
34.9250108339825,0,0,33.2299014471085,12.851445424302616,46.862953400314076
59.918537005078576,1,1,55.17274813374713,11.925433057065,50.40990336192195
48.25288962070026,0,0,40.767255180955324,12.243225792381834,64.888003921685
37.53659706379126,0,0,36.72387768258049,12.485058806458898,72.37750891099412
41.73508624289765,0,0,26.32674221128842,9.622343737376008,51.56606767213786
41.33026543567448,0,0,49.03352700430887,14.271194176035625,38.985484687694594
50.43024485015127,1,0,47.417350156380564,12.055522967626155,43.4943119973808
60.67467851070686,1,1,50.917949311600765,7.752807907725008,48.870378435735276
46.52010450404417,0,0,38.76142949869011,12.84786119850242,37.29054518684311
27.474664852163507,0,0,31.75473741456439,10.841097427777889,33.6001696599278
48.1081966484108,0,1,50.5716164634832,16.320890284057676,74.9763462133174
48.438060999028046,0,0,36.65069079717432,11.782251788130905,53.475168411257854
47.75079769064478,0,0,43.30906116814504,10.73723720356212,39.77748216490031
43.72538833524298,0,0,48.94526165747219,13.82762698998132,59.171781677816846
52.174390807258426,1,0,41.55141005975799,11.744336988202587,36.07728558304369
50.661411151490015,1,0,45.65224573079963,11.460929932040235,36.91399654069636
49.75169685873353,0,0,53.6890876903978,14.011553671410818,40.33866087310241
54.12641361442966,1,0,49.59181332597792,11.042857792653757,70.26680073182337
45.701671768521464,0,0,43.354531166202555,9.956502836656737,46.535606387511656
45.134143302993465,0,0,44.593617471132745,16.30602030327848,20.212930487469507
63.801232895854,1,1,53.947155107888186,14.57303446207691,65.90091448769252
55.59355409715436,1,0,52.99530218979094,12.6393880529259,46.882779039767144
58.269460609427995,1,0,47.53741021311315,13.241129398878968,28.634049990401934
62.26104585334068,1,1,46.94379649172643,14.379560091832532,47.425902729773156
55.259441806248,1,1,49.71450848736215,15.104458153414281,56.77799093988364
59.28388679136171,1,0,45.77500527617404,11.766566021110828,55.7769786775318
34.206548379297395,0,0,35.97849814085898,13.258489503310287,70.00163458790757
52.04153871996027,1,1,48.63443312365761,12.047837809178331,39.970939521156865
48.17281538185672,0,0,48.87610049014799,12.567221972430454,50.377922981365344
66.7768409089981,1,0,56.16959136115659,13.824690962199751,43.28285274795875
59.276455318033,1,0,50.69128960931809,13.264936513435647,32.42133080155662
43.6955480920682,0,0,41.835992400703724,14.28200023936719,59.995883276878274
53.72794158529206,1,1,46.27853875721405,14.08601136578995,55.93202898829944
51.6768133344924,1,0,37.113705716583496,10.033965981290416,53.57182272983547
54.54331433152229,1,1,51.37429721133227,10.420653015814786,55.57581375225596
39.81157530625348,0,0,43.084352467421375,11.954913889669019,40.755483298364304
53.600164652382254,1,1,50.016746793212775,16.765255464455116,38.2916754174199
47.71848650711766,0,1,45.36982596241203,11.228370930210325,50.22361711674409
52.824497640556004,1,1,51.920257481134854,12.668289509991174,64.21698659299497
42.756148348778304,0,0,41.044745371891764,11.709992396550305,68.5725404603204
44.149368286034004,0,0,48.81766091091285,11.716392280404861,58.9601293102926
61.738420203667026,1,0,55.800123470106655,13.708632093920121,51.523935141583856
39.48452441659839,0,0,43.58029443639251,15.486090284889254,52.185859594459075
40.222455989579515,0,0,43.14216445162937,13.618610479448565,49.16137191086241
49.48418742784422,0,0,39.58142405611628,11.377463699981142,37.63709866639128
42.28109624814046,0,0,43.792522932280626,18.274891909050627,49.52387816334056
41.14971367737201,0,0,42.0801606692723,12.891637852243413,33.09704955667528
51.05075971208295,1,0,47.95107876960613,11.877080878598262,48.61614925797182
34.94934143096295,0,0,39.44510866273369,15.372672992284068,68.12819547025212
39.92037765086362,0,0,41.771239176824075,11.759470093638273,58.86634843848658
70.54095582923644,1,0,66.07394379281659,16.94205598485198,40.976665372085286
54.59475058969009,1,1,50.64263261503737,11.39655693575737,49.59032622326161
42.53436647730089,0,0,45.01253276196777,15.636091772161766,39.24092090667324
54.18215078266197,1,0,45.20711615027498,13.527559852043249,49.66804986013968
55.6733047698663,1,1,54.64921872048383,15.752303608500856,63.060624275281384
59.944144200902386,1,0,53.72935166138102,17.10185574343016,58.83050967980908
48.7284397054327,0,0,45.82192416125774,10.696638610120473,79.6825729394873
59.76497702772889,1,1,60.20947628337044,15.844492952348512,65.28622653286375
29.615534751178274,0,0,31.270663230147466,9.57065823368454,50.40955804805012
39.43691869524247,0,0,37.76957558094834,10.588738850360816,57.06949155912376
51.638714017364556,1,1,50.318877352776234,11.442342500936062,47.73455331153643
53.296335328077916,1,1,53.82139507797584,14.10616333219806,36.79958256776983
40.88217712331358,0,0,41.158806646836524,12.792497067569126,64.7575366517816
52.59419991263159,1,1,55.09013610235805,12.743553829053276,62.36731771444293
43.7615975131274,0,0,39.234039272698425,13.105318483438543,46.48350917618517
47.230409057728345,0,1,42.70289057090995,14.099491450318798,53.01026974894889
60.24773800665011,1,1,55.006382349471075,14.643928388082209,65.91604404928269
59.089374968886,1,0,49.23596637998822,15.461014920296842,61.06515461136084
40.02939672636738,0,1,45.83615324461657,16.3409515273259,31.445724657640348
39.427485379798966,0,0,39.604133526433465,12.640099816511016,51.86618879585779
45.88826604446684,0,0,41.58405385973959,11.834470057072172,47.57724829858631
49.73253698827075,0,0,44.566518207240485,14.2190483680185,63.32926208849124
43.42101511425259,0,1,45.47590313629903,10.514120820898336,61.714614376817195
60.40642442799668,1,1,52.63328701460502,11.954784468616678,66.86393638093621
53.47389841708555,1,0,45.92442102324906,15.102978845298146,36.93265777706606
54.06085109874429,1,1,49.0660522014245,12.87356878332692,40.996746701199555
37.334611710550284,0,0,42.09396633475277,10.203653434600431,62.10245040468029
61.6729071738378,1,1,55.262537604942096,10.370581084484787,44.06754093327443
21.798311777593092,0,1,43.576165777471616,12.251382712115408,28.92263540678762
58.34055451849369,1,0,49.81309546436069,15.53400970949083,57.22521330321815
59.34311737670771,1,0,47.46812880703921,15.537385076363606,44.367690454479096
45.675988127220386,0,0,53.52069556306245,13.092040649602286,71.04508805642286
62.729102172474235,1,1,56.66905659709445,17.399691903366485,54.827124865108985
49.36902447045654,0,0,48.64501138279954,12.771430002232771,51.86001388674564
50.62431703327443,1,1,51.33057044944718,12.74159426420341,45.63150500393836
53.39528787404216,1,1,52.839688054212075,7.9669868167432645,69.42955279452788
81.86574911811054,1,1,66.72549076446516,13.061246575220885,57.48922843048891
63.44433908083004,1,0,47.31383128131076,15.10736024224189,46.44243969020853
57.01131200712918,1,0,49.975772193810236,16.338262033933283,41.172126721447555
40.87195513398805,0,0,35.13653235159307,11.065689386685072,48.20551885862819
51.43589825479492,1,0,45.02049778174732,13.967581606229944,38.41182777962183
41.86875906153613,0,0,38.03190970451492,14.84982083649266,61.53340520630095
58.22110847282813,1,1,54.190434979808956,13.269049560576642,29.122006198992004
51.404669757348564,1,0,47.03883986802722,8.475579177665995,48.466298635738006
38.754783203861045,0,0,41.301975164991276,13.157223495264336,56.19708086144132
50.81124583418503,1,1,50.20480920808886,14.547198623147338,54.186557624734384
41.505825302836946,0,1,41.97561128427287,10.85032896904819,40.543186854095666
51.51216221337547,1,1,48.36206714928101,12.537055804652491,58.07432070181614
41.409226836347436,0,0,44.386198063191664,10.431284720832895,38.50845002300385
50.27487633360813,1,1,53.058864875981655,7.867951192847538,49.75887175539909
57.50469861935095,1,0,44.165216915169275,15.27914978215584,58.57256872569936
49.46948008074894,0,0,38.61102951032388,12.976587334818765,55.501901361992246
46.09111732827611,0,0,40.13800113131921,16.07808351325825,41.508643595794
52.032762210574624,1,1,53.84721143341631,14.775627250129594,64.57321041982982
56.97182620792853,1,1,56.9954492246964,12.500735262906957,51.73751747861926
38.9281673011824,0,0,35.765236128986515,12.501483698826654,57.80876166138806
52.606561547052024,1,1,51.18251818847136,14.210551627951906,68.60986823478417
63.175408190174004,1,1,62.57542942764736,15.329029079216706,64.72778740431269
55.73656963276715,1,0,49.52953072534491,13.817438350467036,64.01520983924925
50.57754146667228,1,1,54.62478387426851,15.228512534579137,52.369913304860894
56.39737506698895,1,1,55.84359381382687,12.598583778660725,60.16695895762501
54.52496456102683,1,1,47.271687455601764,11.141461843259432,53.015655350874475
57.53601109159814,1,1,51.658079851810754,13.096461825625685,36.24170749581886
29.760683890170554,0,0,35.01935985825267,12.803190298177483,51.60899389907757
34.465438663367344,0,1,41.29925288376903,10.130892370422448,51.52287567119832
60.04829149483237,1,0,53.68946156117047,10.628004576551726,58.009581487745066
34.94720823838559,0,0,39.10834316829443,13.443188840098424,46.95875712127782
54.01538635719205,1,1,38.91288940348357,12.307747887974914,41.264071954552996
46.47950343967708,0,1,41.63839062746763,12.562703291866308,57.52602334207043
40.03810754404003,0,0,31.269530112115845,11.981757894919554,33.24454330737703
53.49649757147474,1,1,51.09970974835871,16.146096730670667,67.8554793874251
52.01033503716571,1,1,50.617118116453895,15.583832371904972,47.42401676925667
71.10342652096378,1,1,60.33461309492476,11.158395415550578,55.056680716770394
43.751887954641106,0,0,38.040230906462085,11.746970212478338,56.077886634842976
64.40110120069174,1,1,58.54712662082583,15.132041571959938,58.52836665819946
53.524229143843144,1,1,53.277164557795686,14.309599348521779,33.444611314963495
43.389781184572875,0,0,36.67429432346581,12.718777510877615,59.22801708498845
57.992464575172455,1,1,46.78207948179073,10.964573527326703,54.43709239803252
55.65738504453951,1,1,51.478165777362,11.804641459029094,42.94260188975065
50.35843294858049,1,1,55.99634556874368,11.977217853364836,41.039839883507085
52.66295356440624,1,1,56.78044775099769,13.633877269170387,46.25765837175848
44.03012968954469,0,0,44.26868228656455,16.228358200080816,33.818112729628574
41.742128747454935,0,0,37.95107768740716,11.378503392847392,69.8414215665898
57.59442173822583,1,1,55.99458150706725,11.175762157036296,68.5932580755427
47.76060575686726,0,0,42.07060581919746,12.715645219050131,55.196462987398
49.199170017509076,0,0,41.529556862059295,15.039453061553388,47.23913600564582
52.79821595944277,1,0,37.82324065323341,10.190180545261876,47.91452574069553
52.65288344783808,1,0,46.73597051730965,15.986854805185036,59.36207681887142
35.70673529025935,0,0,35.333898248580184,12.227139334476442,69.66459632304935
62.862520864548586,1,0,51.81698195038831,11.91723562130971,44.441491211293936
51.21182151900678,1,0,36.40847997455514,9.835976072045884,36.71014964042079
47.973467371778504,0,0,44.666040376224,14.35224556799461,68.3690360203211
54.308460051697466,1,1,41.07974536996222,12.786911411067853,28.98518295415633
52.36542193614863,1,1,54.184471981148526,13.412373623593473,38.13417249458311
57.67062689489702,1,0,50.92287838398885,11.428495324824183,47.804767979359475
55.37983672150941,1,0,46.575259275056354,12.523203033143236,31.812782058490576
57.17846228996267,1,1,54.49011058530965,12.242191375989405,64.06363498267544
63.50993905727516,1,0,47.84267247798337,13.20411196096184,61.63385715178872
58.83624548970972,1,1,53.35762480731442,11.925982711939671,43.98610582238717
48.39513779671437,0,0,47.37666505219853,9.883492212526988,65.1948832098044
38.77098843923167,0,0,27.00833722325028,18.120129143770164,66.26860798476908
66.67797933004515,1,1,55.20009222631248,10.773530885226327,50.30975015352375
47.62276626652887,0,0,43.72080661271894,13.291601001880945,44.354258495836795
45.268925866394774,0,0,41.84928846221432,9.314012119143758,76.64211691954921
32.63273182235561,0,0,42.14477321608742,8.484887081434719,56.91721504724542
53.384731053121115,1,0,42.19676102686902,13.297194915298169,53.41436894093835
51.488866039537704,1,1,46.90979604598793,13.393401156722739,66.51143796362912
34.848850637505194,0,0,29.760949213518803,15.068463500729923,52.108052683786774
54.53274042133176,1,1,56.95751681575847,13.935075894671364,44.38582701110291
45.01808079298561,0,0,41.52387982605761,12.550920986297985,50.4637252051492
76.90315007288693,1,0,56.69793948429664,11.9078940140566,65.15416645512552
44.30638807909132,0,0,41.943263310302804,15.827215778839836,25.52441201171857
45.64806667802207,0,1,49.018976652732334,14.72714449244111,46.108437794531554
41.25223775745632,0,0,42.015572492792664,10.24490817722684,65.7219125587249
62.77876521041972,1,0,61.98091945943821,13.459290412733862,45.13545570791976
46.27224205535247,0,0,44.95186458129134,13.176271724713567,68.18052693071216
42.750858462345036,0,0,39.5144475144962,12.091218440659013,66.25201167855226
57.06955009920542,1,1,49.93934809950692,14.755787474589754,49.920605624053124
36.196470645868146,0,0,36.52719951326684,14.2493603960724,41.79717540591881
56.25110546248948,1,0,42.118205032725385,12.806561768264473,47.176804056453335
67.81399716600858,1,1,57.71645541297063,12.97268142338494,83.75677362061808
55.66607832835089,1,1,54.61691158901112,16.16789927518559,73.05970119603401
56.37898316259925,1,1,49.386037178806674,15.05704727960245,52.14258997794078
58.70060216907484,1,1,49.77078085940097,13.405738844889013,43.57221759746257
67.09708028675519,1,0,59.61232072855453,10.254494330442549,53.11420045565068
62.09893960019104,1,1,48.99353717361086,14.050968400615803,54.13581707942028
54.39669722273024,1,1,42.57707510545591,14.528067846517244,35.51936487096077
59.03891400636002,1,0,44.90784922859048,7.762124163394054,51.86438663121912
41.14065074534889,0,0,34.40859450417726,13.237958418996518,64.98291697227565
57.76293590747322,1,0,50.42637221015494,12.399504103632726,29.184013416149643
39.944440288162525,0,0,38.52940214228297,12.256624648385772,58.913451610463234
46.32977581368373,0,0,42.28613972674651,11.075131368883872,66.13055322202572
19.174378248567624,0,0,34.1989258321829,11.778852766649745,40.19074968372434
54.01429659367462,1,1,47.89180885218621,15.904412050172901,70.73153875766015
43.561279888916474,0,0,44.8809975914408,11.914041399036464,41.07208323951151
61.11145215204463,1,1,60.25101727283512,15.264490682147708,56.404137157529306
53.90192610605403,1,1,48.778313060972366,11.504395345422399,46.70892039464184
61.24095894701625,1,1,57.21857089573338,14.854741153722564,47.440139608750385
39.164034553274625,0,0,38.6147456265214,12.678232747842141,41.508814618230915
60.38386037159633,1,0,53.88832270116132,14.015565468726452,59.42129180750387
71.05856344363328,1,1,52.89332497151155,13.646063415503974,62.291521837140714
57.64158299931894,1,1,45.888742519158086,14.512497954861987,49.99109190500563
57.903490086922886,1,0,47.38667418383128,8.10193446674017,34.470730444625
51.69597676394935,1,0,42.29228914573559,10.21122867600334,55.007639676007614
44.75331219434636,0,0,40.30981965945364,13.676760361847679,54.539503532362964
57.61192372701509,1,1,51.57785553371899,9.141281004017982,48.16061223606438
34.939170895979316,0,0,40.34963957533466,11.48701441558496,70.90069253576763
45.822448750791835,0,0,41.28058206113218,12.765991780450456,30.815093696271337
32.28943197662818,0,0,32.84927074582174,10.812402684073053,21.62153867462
42.96343622684917,0,1,43.72566460638899,11.405780281417927,40.526324826312866
56.420450918935614,1,1,48.78364434024134,13.735777927875255,59.167139500990956
55.053933762204636,1,1,47.44094487285146,15.170207924425757,37.83525772701437
50.50913695535473,1,1,42.45250122336949,11.098375346151025,38.27926267322257
51.70400994062011,1,1,49.77991743519437,11.901003905843861,61.58265702819987
31.141353821357907,0,1,36.94585408429074,10.971718667986648,53.664710455708786
46.27437719429085,0,0,47.00230355408411,8.045471812074169,54.15216863496988
43.1864839356479,0,0,35.803657599588185,13.079018098704456,58.69579542715113
43.40940309485459,0,0,39.53636732723577,14.671717584502622,44.23862487021085
55.99578627813754,1,1,58.89952202170376,15.21316000297589,46.05176973911546
41.39492673494689,0,0,36.93902529908205,11.000315049166929,58.856843944231784
43.95319149872589,0,0,41.03046274097845,10.31519964792149,33.256677780498194
29.129307542904836,0,0,29.701277840150947,12.417090321470514,22.20029259750793
47.058768196238304,0,0,38.13567404699523,14.570310419020084,44.50646673608958
39.121624522863804,0,0,45.75005619378262,12.983349632306682,60.08264192107468
50.79202928689644,1,0,46.08017261399681,13.602370150354416,53.145919316531284
40.48891953257535,0,0,40.77917511923817,14.998329441449727,59.33639000273372
51.045422455492165,1,1,42.38744628728119,11.553089555203357,25.90901052047123
48.55314239257657,0,0,45.7115367487215,12.516654098431237,53.64127593913956
66.72041773042321,1,0,57.9898966491869,16.7708235554351,59.51841582875086
54.97217980453194,1,1,55.73399814558009,12.755543147940704,34.287648909124975
31.60362127437697,0,0,38.47514355561312,9.913434706298165,58.505053213996234
37.35111155897292,0,0,34.157613469104845,11.281821154268599,47.396884397827776
50.55208008992333,1,1,50.17853371373363,11.140202700255216,86.91124842826434
40.701520516073494,0,0,43.021100099943176,13.435370786884745,22.943319224846526
